Wind power SE in MWh;;;;;;
Data was last updated 22-12-2017;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
10.06.2016;09 - 10;297;1130;601;333;2361
10.06.2016;10 - 11;260;1113;670;413;2455
10.06.2016;11 - 12;210;1002;687;548;2447
10.06.2016;12 - 13;180;896;691;624;2390
10.06.2016;13 - 14;154;794;653;646;2248
10.06.2016;14 - 15;139;672;697;547;2055
10.06.2016;15 - 16;102;620;672;489;1884
10.06.2016;16 - 17;68;499;666;505;1738
10.06.2016;17 - 18;59;392;741;524;1715
10.06.2016;18 - 19;64;334;663;432;1492
10.06.2016;19 - 20;66;280;615;319;1280
10.06.2016;20 - 21;72;203;519;265;1059
10.06.2016;21 - 22;81;212;543;216;1052
10.06.2016;22 - 23;82;223;608;249;1161
10.06.2016;23 - 00;85;246;625;286;1242
11.06.2016;00 - 01;81;260;587;337;1264
11.06.2016;01 - 02;77;276;509;447;1309
11.06.2016;02 - 03;75;270;513;513;1371
11.06.2016;03 - 04;57;256;501;497;1311
11.06.2016;04 - 05;46;221;521;449;1237
11.06.2016;05 - 06;46;200;478;381;1105
11.06.2016;06 - 07;21;120;352;294;787
11.06.2016;07 - 08;6;91;315;249;662
11.06.2016;08 - 09;14;78;299;188;579
11.06.2016;09 - 10;12;106;266;134;518
11.06.2016;10 - 11;12;120;281;110;523
11.06.2016;11 - 12;13;89;285;112;498
11.06.2016;12 - 13;7;98;253;91;450
11.06.2016;13 - 14;6;67;219;74;366
11.06.2016;14 - 15;4;50;218;77;349
11.06.2016;15 - 16;6;67;192;79;345
11.06.2016;16 - 17;5;38;163;79;285
11.06.2016;17 - 18;2;29;158;99;287
11.06.2016;18 - 19;3;34;138;97;272
11.06.2016;19 - 20;10;15;119;82;226
11.06.2016;20 - 21;11;11;95;67;184
11.06.2016;21 - 22;22;12;82;72;188
11.06.2016;22 - 23;34;15;106;103;258
11.06.2016;23 - 00;40;23;109;144;317
12.06.2016;00 - 01;45;31;96;188;360
12.06.2016;01 - 02;45;35;108;192;381
12.06.2016;02 - 03;35;55;125;169;384
12.06.2016;03 - 04;26;100;129;157;412
12.06.2016;04 - 05;18;141;157;128;445
12.06.2016;05 - 06;14;122;155;124;414
12.06.2016;06 - 07;10;60;110;77;257
12.06.2016;07 - 08;5;23;47;45;121
12.06.2016;08 - 09;2;15;44;47;109
12.06.2016;09 - 10;4;25;67;49;145
12.06.2016;10 - 11;5;27;74;39;145
12.06.2016;11 - 12;11;27;68;46;152
12.06.2016;12 - 13;11;33;67;80;192
12.06.2016;13 - 14;14;31;69;108;222
12.06.2016;14 - 15;20;31;62;124;237
12.06.2016;15 - 16;16;39;44;118;217
12.06.2016;16 - 17;13;50;39;106;209
12.06.2016;17 - 18;20;83;39;101;244
12.06.2016;18 - 19;19;174;57;96;347
12.06.2016;19 - 20;24;216;68;91;400
12.06.2016;20 - 21;46;251;73;75;445
12.06.2016;21 - 22;82;313;101;91;586
12.06.2016;22 - 23;141;371;171;125;809
12.06.2016;23 - 00;196;441;227;141;1005
13.06.2016;00 - 01;192;446;261;155;1055
13.06.2016;01 - 02;171;453;249;184;1056
13.06.2016;02 - 03;149;477;250;162;1038
13.06.2016;03 - 04;139;499;226;166;1031
13.06.2016;04 - 05;113;543;233;185;1074
13.06.2016;05 - 06;90;531;188;203;1011
13.06.2016;06 - 07;56;461;137;202;856
13.06.2016;07 - 08;31;395;59;199;684
13.06.2016;08 - 09;29;334;31;291;685
13.06.2016;09 - 10;19;269;30;403;721
13.06.2016;10 - 11;15;265;51;488;819
13.06.2016;11 - 12;17;287;71;517;892
13.06.2016;12 - 13;26;294;93;523;936
13.06.2016;13 - 14;44;350;101;525;1019
13.06.2016;14 - 15;63;405;112;555;1134
13.06.2016;15 - 16;66;419;112;576;1173
13.06.2016;16 - 17;85;403;106;604;1198
13.06.2016;17 - 18;103;395;108;557;1163
13.06.2016;18 - 19;87;418;89;512;1106
13.06.2016;19 - 20;121;459;83;479;1142
13.06.2016;20 - 21;122;424;83;430;1059
13.06.2016;21 - 22;132;396;134;365;1026
13.06.2016;22 - 23;115;355;181;331;983
13.06.2016;23 - 00;121;420;223;296;1060
14.06.2016;00 - 01;132;480;298;312;1222
14.06.2016;01 - 02;135;463;370;376;1343
14.06.2016;02 - 03;143;422;369;417;1351
14.06.2016;03 - 04;122;381;320;440;1263
14.06.2016;04 - 05;109;298;311;487;1205
14.06.2016;05 - 06;65;184;273;503;1024
14.06.2016;06 - 07;56;112;180;488;836
14.06.2016;07 - 08;65;84;116;534;798
14.06.2016;08 - 09;62;99;102;554;817
14.06.2016;09 - 10;63;128;111;552;854
14.06.2016;10 - 11;68;127;156;569;921
14.06.2016;11 - 12;102;139;198;602;1042
14.06.2016;12 - 13;95;139;249;638;1122
14.06.2016;13 - 14;97;159;277;652;1185
14.06.2016;14 - 15;116;148;325;636;1225
14.06.2016;15 - 16;153;150;336;651;1290
14.06.2016;16 - 17;139;130;354;670;1293
14.06.2016;17 - 18;136;115;368;661;1279
14.06.2016;18 - 19;105;96;388;639;1228
14.06.2016;19 - 20;73;68;382;645;1168
14.06.2016;20 - 21;58;76;384;619;1137
14.06.2016;21 - 22;63;100;457;576;1196
14.06.2016;22 - 23;60;145;569;524;1298
14.06.2016;23 - 00;68;199;637;517;1421
15.06.2016;00 - 01;64;219;635;495;1413
15.06.2016;01 - 02;57;232;574;512;1374
15.06.2016;02 - 03;59;221;555;455;1291
15.06.2016;03 - 04;45;203;582;382;1213
15.06.2016;04 - 05;31;150;583;315;1079
15.06.2016;05 - 06;19;111;569;280;979
15.06.2016;06 - 07;7;56;547;211;821
15.06.2016;07 - 08;5;22;554;156;736
15.06.2016;08 - 09;6;23;532;123;685
15.06.2016;09 - 10;8;62;493;112;675
15.06.2016;10 - 11;16;115;448;113;693
15.06.2016;11 - 12;28;229;464;118;839
15.06.2016;12 - 13;32;312;439;128;911
15.06.2016;13 - 14;41;438;422;161;1062
15.06.2016;14 - 15;54;511;398;198;1161
15.06.2016;15 - 16;69;509;413;215;1206
15.06.2016;16 - 17;57;512;378;248;1196
15.06.2016;17 - 18;110;491;347;222;1170
15.06.2016;18 - 19;61;453;425;181;1119
15.06.2016;19 - 20;63;396;398;150;1007
15.06.2016;20 - 21;127;425;394;106;1053
15.06.2016;21 - 22;189;394;443;100;1127
15.06.2016;22 - 23;223;477;444;174;1319
15.06.2016;23 - 00;284;568;421;205;1478
16.06.2016;00 - 01;309;575;439;182;1504
16.06.2016;01 - 02;295;504;418;133;1351
16.06.2016;02 - 03;283;382;414;110;1189
16.06.2016;03 - 04;232;341;413;107;1094
16.06.2016;04 - 05;179;323;422;122;1046
16.06.2016;05 - 06;134;285;435;141;995
16.06.2016;06 - 07;84;223;381;109;797
16.06.2016;07 - 08;45;147;272;87;551
16.06.2016;08 - 09;30;92;215;48;384
16.06.2016;09 - 10;53;108;235;32;429
16.06.2016;10 - 11;98;178;273;31;581
16.06.2016;11 - 12;149;267;313;42;772
16.06.2016;12 - 13;170;332;331;54;887
16.06.2016;13 - 14;197;356;346;72;971
16.06.2016;14 - 15;212;448;326;75;1061
16.06.2016;15 - 16;230;553;331;69;1184
16.06.2016;16 - 17;237;647;340;70;1295
16.06.2016;17 - 18;220;770;333;53;1376
16.06.2016;18 - 19;205;902;342;45;1494
16.06.2016;19 - 20;180;873;357;42;1450
16.06.2016;20 - 21;164;872;355;67;1458
16.06.2016;21 - 22;150;868;364;88;1470
16.06.2016;22 - 23;177;823;400;100;1500
16.06.2016;23 - 00;185;848;470;108;1612
17.06.2016;00 - 01;189;900;441;86;1615
17.06.2016;01 - 02;188;825;423;81;1518
17.06.2016;02 - 03;185;800;372;71;1428
17.06.2016;03 - 04;192;763;363;57;1376
17.06.2016;04 - 05;195;806;320;49;1372
17.06.2016;05 - 06;237;775;256;35;1302
17.06.2016;06 - 07;272;645;199;14;1131
17.06.2016;07 - 08;280;609;146;6;1041
17.06.2016;08 - 09;280;574;116;4;974
17.06.2016;09 - 10;264;494;99;4;861
17.06.2016;10 - 11;243;434;79;7;763
17.06.2016;11 - 12;220;372;69;11;672
17.06.2016;12 - 13;204;338;77;17;636
17.06.2016;13 - 14;173;304;100;43;620
17.06.2016;14 - 15;147;233;119;101;600
17.06.2016;15 - 16;116;202;129;145;592
17.06.2016;16 - 17;103;187;163;224;678
17.06.2016;17 - 18;103;168;219;288;778
17.06.2016;18 - 19;106;148;259;366;878
17.06.2016;19 - 20;97;140;279;365;881
17.06.2016;20 - 21;109;159;306;336;909
17.06.2016;21 - 22;87;255;428;414;1185
17.06.2016;22 - 23;89;280;486;512;1366
17.06.2016;23 - 00;105;346;479;562;1492
18.06.2016;00 - 01;117;324;540;681;1662
18.06.2016;01 - 02;115;367;582;790;1855
18.06.2016;02 - 03;107;404;597;876;1983
18.06.2016;03 - 04;100;471;647;925;2143
18.06.2016;04 - 05;111;590;667;952;2319
18.06.2016;05 - 06;129;738;708;951;2526
18.06.2016;06 - 07;120;734;726;971;2552
18.06.2016;07 - 08;115;810;680;955;2561
18.06.2016;08 - 09;114;925;607;928;2574
18.06.2016;09 - 10;119;984;603;901;2606
18.06.2016;10 - 11;140;1055;653;880;2728
18.06.2016;11 - 12;169;1179;644;924;2916
18.06.2016;12 - 13;184;1302;652;957;3095
18.06.2016;13 - 14;189;1332;699;982;3202
18.06.2016;14 - 15;201;1337;758;978;3274
18.06.2016;15 - 16;223;1281;823;990;3318
18.06.2016;16 - 17;217;1282;838;962;3298
18.06.2016;17 - 18;217;1318;838;925;3298
18.06.2016;18 - 19;219;1275;800;856;3150
18.06.2016;19 - 20;271;1242;771;761;3045
18.06.2016;20 - 21;335;1273;755;623;2986
18.06.2016;21 - 22;348;1363;749;520;2979
18.06.2016;22 - 23;363;1439;753;508;3063
18.06.2016;23 - 00;362;1490;796;548;3196
19.06.2016;00 - 01;370;1483;825;548;3227
19.06.2016;01 - 02;367;1449;797;588;3202
19.06.2016;02 - 03;335;1427;770;572;3104
19.06.2016;03 - 04;319;1384;701;553;2957
19.06.2016;04 - 05;302;1312;618;527;2758
19.06.2016;05 - 06;297;1288;519;516;2619
19.06.2016;06 - 07;275;1196;437;502;2410
19.06.2016;07 - 08;261;1125;438;594;2418
19.06.2016;08 - 09;240;1073;457;668;2437
19.06.2016;09 - 10;220;988;465;706;2379
19.06.2016;10 - 11;199;886;451;683;2219
19.06.2016;11 - 12;171;832;498;734;2235
19.06.2016;12 - 13;129;805;550;762;2246
19.06.2016;13 - 14;98;760;614;788;2260
19.06.2016;14 - 15;91;691;653;857;2292
19.06.2016;15 - 16;94;653;683;915;2345
19.06.2016;16 - 17;73;675;667;889;2304
19.06.2016;17 - 18;66;691;631;810;2198
19.06.2016;18 - 19;50;625;590;685;1950
19.06.2016;19 - 20;53;568;525;588;1734
19.06.2016;20 - 21;45;482;499;483;1509
19.06.2016;21 - 22;45;425;500;452;1421
19.06.2016;22 - 23;37;464;494;466;1461
19.06.2016;23 - 00;52;591;526;410;1580
20.06.2016;00 - 01;63;633;508;432;1636
20.06.2016;01 - 02;70;680;463;410;1623
20.06.2016;02 - 03;81;714;453;401;1648
20.06.2016;03 - 04;110;726;453;339;1629
20.06.2016;04 - 05;123;676;434;325;1557
20.06.2016;05 - 06;130;595;415;276;1416
20.06.2016;06 - 07;125;518;416;162;1221
20.06.2016;07 - 08;136;450;400;134;1120
20.06.2016;08 - 09;156;409;431;189;1185
20.06.2016;09 - 10;170;408;461;214;1252
20.06.2016;10 - 11;189;433;431;232;1285
20.06.2016;11 - 12;194;459;432;222;1308
20.06.2016;12 - 13;200;432;440;236;1308
20.06.2016;13 - 14;170;431;452;308;1361
20.06.2016;14 - 15;177;460;506;381;1524
20.06.2016;15 - 16;188;478;604;456;1726
20.06.2016;16 - 17;161;523;637;514;1834
20.06.2016;17 - 18;157;638;632;542;1970
20.06.2016;18 - 19;145;663;638;488;1934
20.06.2016;19 - 20;85;678;634;457;1854
20.06.2016;20 - 21;75;659;630;460;1824
20.06.2016;21 - 22;65;702;690;485;1941
20.06.2016;22 - 23;101;769;754;562;2185
20.06.2016;23 - 00;150;819;829;547;2346
21.06.2016;00 - 01;177;795;855;521;2348
21.06.2016;01 - 02;181;807;864;471;2324
21.06.2016;02 - 03;176;805;822;450;2253
21.06.2016;03 - 04;154;832;697;401;2084
21.06.2016;04 - 05;141;803;647;334;1925
21.06.2016;05 - 06;126;743;587;279;1735
21.06.2016;06 - 07;95;706;486;259;1545
21.06.2016;07 - 08;89;615;394;236;1334
21.06.2016;08 - 09;99;554;315;230;1198
21.06.2016;09 - 10;105;448;288;208;1049
21.06.2016;10 - 11;135;408;277;198;1018
21.06.2016;11 - 12;149;380;287;247;1063
21.06.2016;12 - 13;155;288;319;374;1136
21.06.2016;13 - 14;163;243;293;432;1131
21.06.2016;14 - 15;192;237;257;427;1113
21.06.2016;15 - 16;190;170;275;381;1016
21.06.2016;16 - 17;165;178;318;336;997
21.06.2016;17 - 18;127;234;354;324;1039
21.06.2016;18 - 19;109;227;351;290;976
21.06.2016;19 - 20;85;215;418;230;949
21.06.2016;20 - 21;70;207;454;195;926
21.06.2016;21 - 22;72;219;508;183;981
21.06.2016;22 - 23;94;321;616;256;1287
21.06.2016;23 - 00;96;452;699;306;1552
22.06.2016;00 - 01;111;475;702;293;1581
22.06.2016;01 - 02;163;494;681;287;1625
22.06.2016;02 - 03;137;525;646;267;1574
22.06.2016;03 - 04;146;511;622;238;1517
22.06.2016;04 - 05;156;483;577;218;1434
22.06.2016;05 - 06;116;311;488;175;1091
22.06.2016;06 - 07;108;213;355;124;799
22.06.2016;07 - 08;95;189;302;61;648
22.06.2016;08 - 09;123;182;296;68;668
22.06.2016;09 - 10;140;169;309;103;721
22.06.2016;10 - 11;145;122;308;142;717
22.06.2016;11 - 12;138;109;298;170;715
22.06.2016;12 - 13;152;111;352;214;829
22.06.2016;13 - 14;170;142;384;276;973
22.06.2016;14 - 15;168;150;392;316;1027
22.06.2016;15 - 16;178;158;402;317;1054
22.06.2016;16 - 17;161;128;378;332;998
22.06.2016;17 - 18;135;106;304;335;881
22.06.2016;18 - 19;106;135;265;272;777
22.06.2016;19 - 20;106;106;240;224;676
22.06.2016;20 - 21;76;107;228;210;621
22.06.2016;21 - 22;58;124;239;220;641
22.06.2016;22 - 23;80;117;262;227;686
22.06.2016;23 - 00;88;143;300;228;759
23.06.2016;00 - 01;48;136;320;200;705
23.06.2016;01 - 02;24;95;301;164;584
23.06.2016;02 - 03;20;90;313;142;566
23.06.2016;03 - 04;10;67;279;133;489
23.06.2016;04 - 05;8;38;255;120;421
23.06.2016;05 - 06;12;27;211;85;335
23.06.2016;06 - 07;4;26;149;34;213
23.06.2016;07 - 08;5;18;111;10;143
23.06.2016;08 - 09;5;11;120;28;163
23.06.2016;09 - 10;11;23;154;43;231
23.06.2016;10 - 11;20;36;205;69;330
23.06.2016;11 - 12;19;34;209;105;366
23.06.2016;12 - 13;27;28;215;157;427
23.06.2016;13 - 14;32;24;196;217;470
23.06.2016;14 - 15;26;38;178;255;497
23.06.2016;15 - 16;21;49;158;246;475
23.06.2016;16 - 17;15;68;139;273;495
23.06.2016;17 - 18;22;117;139;273;551
23.06.2016;18 - 19;23;155;165;266;610
23.06.2016;19 - 20;24;113;171;335;643
23.06.2016;20 - 21;32;119;193;468;812
23.06.2016;21 - 22;43;144;226;567;981
23.06.2016;22 - 23;75;175;251;561;1062
23.06.2016;23 - 00;81;241;282;528;1131
24.06.2016;00 - 01;55;207;337;426;1025
24.06.2016;01 - 02;42;158;314;348;863
24.06.2016;02 - 03;39;136;240;348;764
24.06.2016;03 - 04;24;78;216;307;625
24.06.2016;04 - 05;16;55;247;365;682
24.06.2016;05 - 06;31;46;210;379;667
24.06.2016;06 - 07;18;48;191;315;572
24.06.2016;07 - 08;11;21;196;193;420
24.06.2016;08 - 09;18;18;161;98;294
24.06.2016;09 - 10;36;20;134;173;363
24.06.2016;10 - 11;40;23;101;159;323
24.06.2016;11 - 12;47;34;55;175;311
24.06.2016;12 - 13;47;58;62;219;386
24.06.2016;13 - 14;77;76;86;193;433
24.06.2016;14 - 15;65;83;88;130;366
24.06.2016;15 - 16;58;76;116;131;380
24.06.2016;16 - 17;58;111;140;146;454
24.06.2016;17 - 18;60;126;182;167;534
24.06.2016;18 - 19;41;143;240;174;598
24.06.2016;19 - 20;36;126;261;187;610
24.06.2016;20 - 21;41;137;275;184;636
24.06.2016;21 - 22;44;191;279;184;698
24.06.2016;22 - 23;43;287;328;208;867
24.06.2016;23 - 00;21;315;364;217;917
25.06.2016;00 - 01;23;319;353;262;957
25.06.2016;01 - 02;34;318;341;211;904
25.06.2016;02 - 03;52;264;337;160;813
25.06.2016;03 - 04;36;192;356;155;740
25.06.2016;04 - 05;27;259;300;135;721
25.06.2016;05 - 06;18;233;232;87;570
25.06.2016;06 - 07;18;158;187;60;423
25.06.2016;07 - 08;8;123;166;37;333
25.06.2016;08 - 09;6;98;127;39;269
25.06.2016;09 - 10;4;68;111;41;224
25.06.2016;10 - 11;4;60;114;48;227
25.06.2016;11 - 12;9;67;110;68;254
25.06.2016;12 - 13;13;58;90;84;245
25.06.2016;13 - 14;11;43;75;109;238
25.06.2016;14 - 15;12;39;67;142;261
25.06.2016;15 - 16;16;35;66;207;324
25.06.2016;16 - 17;18;30;72;288;407
25.06.2016;17 - 18;16;28;73;380;497
25.06.2016;18 - 19;16;70;91;395;572
25.06.2016;19 - 20;17;114;113;340;583
25.06.2016;20 - 21;21;145;132;307;606
25.06.2016;21 - 22;29;188;203;243;662
25.06.2016;22 - 23;41;204;302;349;896
25.06.2016;23 - 00;48;209;461;385;1103
26.06.2016;00 - 01;91;191;565;410;1258
26.06.2016;01 - 02;109;197;708;410;1424
26.06.2016;02 - 03;107;197;836;317;1457
26.06.2016;03 - 04;114;185;845;293;1437
26.06.2016;04 - 05;94;185;799;250;1327
26.06.2016;05 - 06;75;153;737;239;1204
26.06.2016;06 - 07;29;89;573;243;934
26.06.2016;07 - 08;15;55;472;230;773
26.06.2016;08 - 09;10;57;470;305;843
26.06.2016;09 - 10;7;65;395;397;864
26.06.2016;10 - 11;7;81;364;458;909
26.06.2016;11 - 12;5;93;353;485;936
26.06.2016;12 - 13;3;117;439;488;1045
26.06.2016;13 - 14;1;159;680;479;1320
26.06.2016;14 - 15;1;219;802;523;1545
26.06.2016;15 - 16;9;283;787;593;1672
26.06.2016;16 - 17;15;310;810;686;1821
26.06.2016;17 - 18;33;311;867;663;1875
26.06.2016;18 - 19;61;352;783;641;1837
26.06.2016;19 - 20;67;387;691;528;1673
26.06.2016;20 - 21;95;461;610;389;1555
26.06.2016;21 - 22;105;538;508;291;1441
26.06.2016;22 - 23;128;673;496;291;1588
26.06.2016;23 - 00;161;836;499;385;1882
27.06.2016;00 - 01;195;832;469;464;1959
27.06.2016;01 - 02;182;902;476;451;2011
27.06.2016;02 - 03;159;848;481;376;1864
27.06.2016;03 - 04;152;799;507;346;1803
27.06.2016;04 - 05;150;756;575;307;1788
27.06.2016;05 - 06;104;735;640;250;1729
27.06.2016;06 - 07;72;754;565;211;1603
27.06.2016;07 - 08;72;720;569;221;1581
27.06.2016;08 - 09;103;840;679;347;1969
27.06.2016;09 - 10;143;956;817;441;2356
27.06.2016;10 - 11;202;936;909;478;2525
27.06.2016;11 - 12;231;837;959;487;2514
27.06.2016;12 - 13;244;794;957;490;2485
27.06.2016;13 - 14;248;795;964;531;2538
27.06.2016;14 - 15;288;754;1026;550;2618
27.06.2016;15 - 16;290;699;946;547;2482
27.06.2016;16 - 17;303;642;887;504;2336
27.06.2016;17 - 18;292;579;771;431;2074
27.06.2016;18 - 19;287;500;662;418;1867
27.06.2016;19 - 20;278;419;614;299;1610
27.06.2016;20 - 21;183;342;604;303;1432
27.06.2016;21 - 22;138;350;572;339;1398
27.06.2016;22 - 23;106;449;554;394;1504
27.06.2016;23 - 00;96;574;551;411;1631
28.06.2016;00 - 01;69;614;546;394;1623
28.06.2016;01 - 02;44;643;502;383;1572
28.06.2016;02 - 03;43;550;512;357;1462
28.06.2016;03 - 04;54;421;531;331;1338
28.06.2016;04 - 05;55;332;501;271;1160
28.06.2016;05 - 06;41;246;518;234;1039
28.06.2016;06 - 07;40;146;486;171;843
28.06.2016;07 - 08;35;68;529;155;787
28.06.2016;08 - 09;25;20;580;169;793
28.06.2016;09 - 10;19;51;632;161;862
28.06.2016;10 - 11;26;106;660;166;959
28.06.2016;11 - 12;35;144;688;176;1042
28.06.2016;12 - 13;31;144;720;193;1087
28.06.2016;13 - 14;36;181;764;223;1204
28.06.2016;14 - 15;34;222;717;218;1192
28.06.2016;15 - 16;39;209;747;180;1174
28.06.2016;16 - 17;40;313;741;154;1247
28.06.2016;17 - 18;42;404;668;143;1257
28.06.2016;18 - 19;40;331;638;103;1112
28.06.2016;19 - 20;52;283;554;79;968
28.06.2016;20 - 21;87;224;411;75;797
28.06.2016;21 - 22;131;156;351;79;717
28.06.2016;22 - 23;103;139;379;98;719
28.06.2016;23 - 00;88;125;424;117;754
29.06.2016;00 - 01;76;129;425;95;725
29.06.2016;01 - 02;75;142;359;78;653
29.06.2016;02 - 03;87;131;280;59;557
29.06.2016;03 - 04;86;120;220;57;483
29.06.2016;04 - 05;53;91;182;61;387
29.06.2016;05 - 06;25;54;155;94;327
29.06.2016;06 - 07;8;36;105;131;279
29.06.2016;07 - 08;9;10;34;128;183
29.06.2016;08 - 09;11;5;37;194;246
29.06.2016;09 - 10;19;5;59;338;420
29.06.2016;10 - 11;25;12;85;339;461
29.06.2016;11 - 12;33;26;111;324;494
29.06.2016;12 - 13;49;41;122;295;507
29.06.2016;13 - 14;52;76;153;257;537
29.06.2016;14 - 15;67;124;165;211;567
29.06.2016;15 - 16;103;139;192;174;608
29.06.2016;16 - 17;83;202;221;177;682
29.06.2016;17 - 18;81;203;222;190;696
29.06.2016;18 - 19;64;156;186;174;581
29.06.2016;19 - 20;41;141;169;137;488
29.06.2016;20 - 21;54;177;162;95;488
29.06.2016;21 - 22;54;295;216;88;653
29.06.2016;22 - 23;111;361;277;123;871
29.06.2016;23 - 00;163;333;300;162;958
30.06.2016;00 - 01;161;297;297;187;942
30.06.2016;01 - 02;121;310;265;232;927
30.06.2016;02 - 03;90;284;275;246;895
30.06.2016;03 - 04;58;248;262;193;761
30.06.2016;04 - 05;46;230;245;142;665
30.06.2016;05 - 06;27;212;214;124;577
30.06.2016;06 - 07;20;194;198;159;571
30.06.2016;07 - 08;21;141;226;176;563
30.06.2016;08 - 09;34;174;327;273;808
30.06.2016;09 - 10;49;240;424;299;1012
30.06.2016;10 - 11;74;330;484;315;1203
30.06.2016;11 - 12;84;410;505;280;1279
30.06.2016;12 - 13;111;478;576;254;1418
30.06.2016;13 - 14;120;506;596;333;1555
30.06.2016;14 - 15;110;543;615;357;1624
30.06.2016;15 - 16;125;495;600;353;1572
30.06.2016;16 - 17;108;504;606;306;1523
30.06.2016;17 - 18;68;489;520;240;1318
30.06.2016;18 - 19;67;460;463;216;1206
30.06.2016;19 - 20;81;414;475;221;1190
30.06.2016;20 - 21;93;435;419;217;1163
30.06.2016;21 - 22;86;490;377;217;1170
30.06.2016;22 - 23;91;561;386;255;1293
30.06.2016;23 - 00;107;592;399;263;1361
01.07.2016;00 - 01;117;547;410;250;1325
01.07.2016;01 - 02;122;502;332;234;1190
01.07.2016;02 - 03;82;502;263;239;1086
01.07.2016;03 - 04;83;460;227;254;1023
01.07.2016;04 - 05;93;397;205;285;980
01.07.2016;05 - 06;96;347;204;350;997
01.07.2016;06 - 07;80;267;186;435;969
01.07.2016;07 - 08;58;246;183;449;936
01.07.2016;08 - 09;48;257;210;486;1001
01.07.2016;09 - 10;59;295;270;566;1192
01.07.2016;10 - 11;93;378;308;611;1390
01.07.2016;11 - 12;98;444;389;629;1560
01.07.2016;12 - 13;120;503;533;675;1831
01.07.2016;13 - 14;139;603;655;741;2139
01.07.2016;14 - 15;159;708;718;794;2378
01.07.2016;15 - 16;196;764;768;794;2522
01.07.2016;16 - 17;210;713;922;724;2569
01.07.2016;17 - 18;244;618;996;627;2484
01.07.2016;18 - 19;279;552;923;477;2232
01.07.2016;19 - 20;268;655;882;388;2193
01.07.2016;20 - 21;257;619;759;276;1911
01.07.2016;21 - 22;218;610;661;269;1758
01.07.2016;22 - 23;245;616;655;285;1799
01.07.2016;23 - 00;246;687;602;340;1876
02.07.2016;00 - 01;207;700;593;354;1854
02.07.2016;01 - 02;175;658;593;397;1823
02.07.2016;02 - 03;248;678;577;449;1953
02.07.2016;03 - 04;239;766;603;492;2101
02.07.2016;04 - 05;193;756;659;592;2200
02.07.2016;05 - 06;207;740;613;575;2135
02.07.2016;06 - 07;185;801;621;533;2140
02.07.2016;07 - 08;181;710;638;496;2025
02.07.2016;08 - 09;209;704;646;451;2010
02.07.2016;09 - 10;234;633;839;539;2246
02.07.2016;10 - 11;285;587;1060;565;2497
02.07.2016;11 - 12;301;693;1125;634;2754
02.07.2016;12 - 13;314;798;1114;588;2813
02.07.2016;13 - 14;297;969;1037;489;2793
02.07.2016;14 - 15;305;1010;1001;415;2730
02.07.2016;15 - 16;340;979;920;350;2589
02.07.2016;16 - 17;325;977;870;222;2393
02.07.2016;17 - 18;326;950;847;194;2317
02.07.2016;18 - 19;335;1002;785;167;2289
02.07.2016;19 - 20;365;891;728;172;2156
02.07.2016;20 - 21;351;883;687;187;2108
02.07.2016;21 - 22;382;963;642;237;2224
02.07.2016;22 - 23;414;1039;643;281;2377
02.07.2016;23 - 00;423;1135;697;318;2573
03.07.2016;00 - 01;377;1034;690;379;2481
03.07.2016;01 - 02;353;1021;739;429;2542
03.07.2016;02 - 03;312;990;759;407;2468
03.07.2016;03 - 04;252;930;779;402;2362
03.07.2016;04 - 05;249;883;786;412;2329
03.07.2016;05 - 06;245;819;721;414;2199
03.07.2016;06 - 07;198;685;593;341;1817
03.07.2016;07 - 08;207;663;537;295;1702
03.07.2016;08 - 09;211;712;658;356;1937
03.07.2016;09 - 10;191;711;711;376;1989
03.07.2016;10 - 11;218;680;688;423;2009
03.07.2016;11 - 12;223;622;691;453;1989
03.07.2016;12 - 13;251;627;668;473;2020
03.07.2016;13 - 14;257;541;596;528;1922
03.07.2016;14 - 15;245;508;624;588;1965
03.07.2016;15 - 16;221;455;620;571;1867
03.07.2016;16 - 17;224;411;579;495;1709
03.07.2016;17 - 18;184;425;546;409;1565
03.07.2016;18 - 19;155;446;521;322;1444
03.07.2016;19 - 20;130;496;432;259;1317
03.07.2016;20 - 21;83;409;384;221;1097
03.07.2016;21 - 22;69;401;378;226;1073
03.07.2016;22 - 23;78;455;448;313;1294
03.07.2016;23 - 00;141;406;510;438;1495
04.07.2016;00 - 01;153;292;557;501;1502
04.07.2016;01 - 02;133;249;579;497;1458
04.07.2016;02 - 03;97;238;513;485;1333
04.07.2016;03 - 04;67;255;472;489;1284
04.07.2016;04 - 05;38;293;380;483;1193
04.07.2016;05 - 06;21;323;304;393;1040
04.07.2016;06 - 07;18;273;225;312;829
04.07.2016;07 - 08;11;197;170;311;688
04.07.2016;08 - 09;12;175;168;341;696
04.07.2016;09 - 10;12;170;184;358;723
04.07.2016;10 - 11;12;185;215;388;801
04.07.2016;11 - 12;18;183;205;431;837
04.07.2016;12 - 13;16;176;267;465;924
04.07.2016;13 - 14;15;178;330;478;1002
04.07.2016;14 - 15;21;205;371;485;1083
04.07.2016;15 - 16;21;220;450;467;1158
04.07.2016;16 - 17;30;219;506;380;1134
04.07.2016;17 - 18;40;257;506;358;1160
04.07.2016;18 - 19;50;284;471;340;1146
04.07.2016;19 - 20;73;297;504;274;1148
04.07.2016;20 - 21;97;300;497;216;1110
