Wind power SE in MWh;;;;;;
Data was last updated 08-02-2017;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
09.10.2015;23 - 00;65;334;202;209;810
10.10.2015;00 - 01;64;304;174;210;751
10.10.2015;01 - 02;53;262;169;209;694
10.10.2015;02 - 03;46;234;146;192;617
10.10.2015;03 - 04;45;215;135;169;564
10.10.2015;04 - 05;36;187;120;158;501
10.10.2015;05 - 06;30;151;114;159;453
10.10.2015;06 - 07;27;117;103;174;420
10.10.2015;07 - 08;22;88;82;182;374
10.10.2015;08 - 09;23;57;82;152;314
10.10.2015;09 - 10;21;32;62;106;221
10.10.2015;10 - 11;16;25;38;77;156
10.10.2015;11 - 12;10;20;29;74;133
10.10.2015;12 - 13;10;22;19;63;114
10.10.2015;13 - 14;4;20;16;57;97
10.10.2015;14 - 15;4;19;20;48;91
10.10.2015;15 - 16;6;22;14;50;93
10.10.2015;16 - 17;17;25;11;42;95
10.10.2015;17 - 18;33;47;14;48;143
10.10.2015;18 - 19;53;71;15;79;218
10.10.2015;19 - 20;67;80;19;108;273
10.10.2015;20 - 21;72;71;23;155;321
10.10.2015;21 - 22;75;87;31;205;398
10.10.2015;22 - 23;73;97;22;199;391
10.10.2015;23 - 00;54;87;34;205;381
11.10.2015;00 - 01;66;110;36;204;417
11.10.2015;01 - 02;67;133;28;223;451
11.10.2015;02 - 03;85;198;24;225;532
11.10.2015;03 - 04;93;246;24;230;593
11.10.2015;04 - 05;96;276;31;234;637
11.10.2015;05 - 06;87;306;42;236;671
11.10.2015;06 - 07;109;317;38;224;689
11.10.2015;07 - 08;124;306;24;241;695
11.10.2015;08 - 09;117;297;34;271;719
11.10.2015;09 - 10;104;270;26;219;619
11.10.2015;10 - 11;77;228;22;180;507
11.10.2015;11 - 12;73;176;16;225;490
11.10.2015;12 - 13;70;101;14;244;429
11.10.2015;13 - 14;58;58;20;231;366
11.10.2015;14 - 15;34;51;25;230;340
11.10.2015;15 - 16;32;61;25;230;348
11.10.2015;16 - 17;42;82;25;221;370
11.10.2015;17 - 18;57;88;21;211;377
11.10.2015;18 - 19;73;119;28;194;414
11.10.2015;19 - 20;91;106;59;233;488
11.10.2015;20 - 21;124;97;83;272;576
11.10.2015;21 - 22;107;91;95;275;569
11.10.2015;22 - 23;100;80;117;265;561
11.10.2015;23 - 00;141;71;150;268;629
12.10.2015;00 - 01;181;56;174;238;649
12.10.2015;01 - 02;238;58;173;227;696
12.10.2015;02 - 03;249;65;182;216;712
12.10.2015;03 - 04;221;62;188;220;691
12.10.2015;04 - 05;226;72;188;201;687
12.10.2015;05 - 06;234;69;179;205;687
12.10.2015;06 - 07;229;91;163;232;714
12.10.2015;07 - 08;222;85;165;236;708
12.10.2015;08 - 09;203;87;192;253;735
12.10.2015;09 - 10;184;91;173;254;702
12.10.2015;10 - 11;144;83;120;257;604
12.10.2015;11 - 12;106;76;124;298;604
12.10.2015;12 - 13;85;65;143;314;607
12.10.2015;13 - 14;69;67;141;297;574
12.10.2015;14 - 15;67;92;141;305;606
12.10.2015;15 - 16;73;111;115;286;585
12.10.2015;16 - 17;82;138;106;303;628
12.10.2015;17 - 18;134;165;123;271;692
12.10.2015;18 - 19;161;231;186;291;868
12.10.2015;19 - 20;149;340;207;304;1001
12.10.2015;20 - 21;132;355;217;320;1024
12.10.2015;21 - 22;99;347;215;295;956
12.10.2015;22 - 23;65;365;180;243;853
12.10.2015;23 - 00;52;378;143;226;799
13.10.2015;00 - 01;46;317;175;195;732
13.10.2015;01 - 02;50;283;186;190;709
13.10.2015;02 - 03;67;273;150;224;714
13.10.2015;03 - 04;86;227;154;266;733
13.10.2015;04 - 05;74;248;194;297;813
13.10.2015;05 - 06;90;273;246;353;963
13.10.2015;06 - 07;93;269;319;397;1078
13.10.2015;07 - 08;95;309;383;438;1225
13.10.2015;08 - 09;106;303;398;451;1258
13.10.2015;09 - 10;114;345;371;463;1293
13.10.2015;10 - 11;110;311;309;470;1200
13.10.2015;11 - 12;92;352;267;491;1202
13.10.2015;12 - 13;103;346;280;495;1225
13.10.2015;13 - 14;104;358;265;474;1201
13.10.2015;14 - 15;128;369;241;431;1168
13.10.2015;15 - 16;157;444;240;415;1257
13.10.2015;16 - 17;198;552;233;473;1455
13.10.2015;17 - 18;210;656;249;419;1533
13.10.2015;18 - 19;262;758;298;397;1715
13.10.2015;19 - 20;300;847;345;429;1921
13.10.2015;20 - 21;291;792;340;463;1887
13.10.2015;21 - 22;266;791;321;433;1812
13.10.2015;22 - 23;250;759;265;378;1652
13.10.2015;23 - 00;243;750;220;348;1561
14.10.2015;00 - 01;224;765;207;352;1548
14.10.2015;01 - 02;240;716;197;357;1511
14.10.2015;02 - 03;234;607;193;363;1397
14.10.2015;03 - 04;218;594;202;380;1395
14.10.2015;04 - 05;226;545;227;379;1377
14.10.2015;05 - 06;206;549;253;370;1378
14.10.2015;06 - 07;207;488;269;403;1366
14.10.2015;07 - 08;197;455;277;443;1372
14.10.2015;08 - 09;201;431;232;441;1306
14.10.2015;09 - 10;169;392;183;423;1167
14.10.2015;10 - 11;156;261;138;416;971
14.10.2015;11 - 12;132;194;117;459;902
14.10.2015;12 - 13;99;159;108;434;800
14.10.2015;13 - 14;91;145;114;426;777
14.10.2015;14 - 15;97;154;131;416;798
14.10.2015;15 - 16;114;176;148;433;871
14.10.2015;16 - 17;119;168;150;448;886
14.10.2015;17 - 18;164;186;162;453;964
14.10.2015;18 - 19;214;232;223;537;1205
14.10.2015;19 - 20;244;242;273;583;1343
14.10.2015;20 - 21;252;339;289;575;1455
14.10.2015;21 - 22;231;380;315;598;1524
14.10.2015;22 - 23;226;442;347;607;1621
14.10.2015;23 - 00;217;528;378;588;1710
15.10.2015;00 - 01;249;583;400;591;1823
15.10.2015;01 - 02;274;671;489;604;2039
15.10.2015;02 - 03;313;811;515;639;2278
15.10.2015;03 - 04;282;895;501;637;2315
15.10.2015;04 - 05;259;959;568;646;2431
15.10.2015;05 - 06;243;964;624;687;2518
15.10.2015;06 - 07;244;896;644;738;2523
15.10.2015;07 - 08;266;777;653;792;2489
15.10.2015;08 - 09;286;711;661;832;2490
15.10.2015;09 - 10;277;535;639;818;2269
15.10.2015;10 - 11;290;354;512;799;1954
15.10.2015;11 - 12;298;330;398;827;1853
15.10.2015;12 - 13;311;318;343;867;1839
15.10.2015;13 - 14;316;315;304;853;1788
15.10.2015;14 - 15;321;377;287;833;1818
15.10.2015;15 - 16;330;432;282;805;1848
15.10.2015;16 - 17;373;514;290;772;1949
15.10.2015;17 - 18;367;679;383;779;2207
15.10.2015;18 - 19;400;800;608;844;2653
15.10.2015;19 - 20;399;812;707;876;2794
15.10.2015;20 - 21;431;846;729;848;2854
15.10.2015;21 - 22;395;937;734;748;2814
15.10.2015;22 - 23;382;1016;731;669;2799
15.10.2015;23 - 00;367;998;664;630;2659
16.10.2015;00 - 01;357;1026;578;634;2595
16.10.2015;01 - 02;314;979;537;626;2456
16.10.2015;02 - 03;362;839;491;584;2276
16.10.2015;03 - 04;367;860;501;562;2291
16.10.2015;04 - 05;370;839;519;554;2283
16.10.2015;05 - 06;362;914;557;566;2400
16.10.2015;06 - 07;381;872;561;550;2363
16.10.2015;07 - 08;375;831;562;552;2320
16.10.2015;08 - 09;403;827;515;566;2312
16.10.2015;09 - 10;376;746;492;552;2165
16.10.2015;10 - 11;358;633;429;551;1970
16.10.2015;11 - 12;324;514;396;567;1802
16.10.2015;12 - 13;341;512;401;579;1834
16.10.2015;13 - 14;337;499;398;598;1833
16.10.2015;14 - 15;350;473;356;612;1791
16.10.2015;15 - 16;333;459;375;576;1743
16.10.2015;16 - 17;335;529;364;533;1761
16.10.2015;17 - 18;369;566;376;520;1832
16.10.2015;18 - 19;339;655;462;491;1948
16.10.2015;19 - 20;306;681;535;432;1953
16.10.2015;20 - 21;351;794;537;363;2045
16.10.2015;21 - 22;355;758;514;301;1928
16.10.2015;22 - 23;349;849;460;279;1937
16.10.2015;23 - 00;369;966;427;239;2000
17.10.2015;00 - 01;367;995;399;200;1961
17.10.2015;01 - 02;328;993;390;168;1878
17.10.2015;02 - 03;303;978;366;152;1800
17.10.2015;03 - 04;301;953;316;154;1725
17.10.2015;04 - 05;259;897;299;175;1630
17.10.2015;05 - 06;262;939;291;203;1695
17.10.2015;06 - 07;270;931;280;211;1691
17.10.2015;07 - 08;286;917;251;232;1685
17.10.2015;08 - 09;299;924;260;222;1705
17.10.2015;09 - 10;293;850;222;199;1563
17.10.2015;10 - 11;323;777;183;191;1474
17.10.2015;11 - 12;328;764;138;182;1413
17.10.2015;12 - 13;334;735;87;158;1315
17.10.2015;13 - 14;335;742;71;159;1306
17.10.2015;14 - 15;332;700;53;189;1274
17.10.2015;15 - 16;325;660;44;230;1259
17.10.2015;16 - 17;300;609;51;251;1211
17.10.2015;17 - 18;331;617;70;261;1279
17.10.2015;18 - 19;351;770;117;264;1502
17.10.2015;19 - 20;336;849;150;254;1589
17.10.2015;20 - 21;302;844;186;253;1585
17.10.2015;21 - 22;281;832;180;236;1530
17.10.2015;22 - 23;313;878;199;228;1619
17.10.2015;23 - 00;302;793;228;226;1548
18.10.2015;00 - 01;270;812;280;232;1594
18.10.2015;01 - 02;254;817;360;267;1699
18.10.2015;02 - 03;271;771;365;269;1676
18.10.2015;03 - 04;298;782;371;252;1704
18.10.2015;04 - 05;264;834;369;220;1688
18.10.2015;05 - 06;262;787;349;190;1589
18.10.2015;06 - 07;251;808;409;182;1650
18.10.2015;07 - 08;300;846;422;177;1746
18.10.2015;08 - 09;244;818;413;185;1660
18.10.2015;09 - 10;192;717;407;187;1503
18.10.2015;10 - 11;157;471;277;166;1072
18.10.2015;11 - 12;130;282;136;151;700
18.10.2015;12 - 13;78;186;74;112;450
18.10.2015;13 - 14;58;129;58;96;340
18.10.2015;14 - 15;59;112;53;102;327
18.10.2015;15 - 16;43;120;61;84;308
18.10.2015;16 - 17;47;155;73;74;350
18.10.2015;17 - 18;51;220;118;79;468
18.10.2015;18 - 19;33;267;188;129;617
18.10.2015;19 - 20;37;280;249;203;770
18.10.2015;20 - 21;34;275;282;240;831
18.10.2015;21 - 22;32;243;282;262;818
18.10.2015;22 - 23;38;202;249;262;749
18.10.2015;23 - 00;47;147;229;230;654
19.10.2015;00 - 01;40;97;204;217;558
19.10.2015;01 - 02;38;78;159;188;464
19.10.2015;02 - 03;38;59;119;184;401
19.10.2015;03 - 04;41;40;96;178;355
19.10.2015;04 - 05;45;32;64;168;310
19.10.2015;05 - 06;48;30;51;160;289
19.10.2015;06 - 07;37;29;41;153;260
19.10.2015;07 - 08;21;26;51;150;248
19.10.2015;08 - 09;18;24;50;143;235
19.10.2015;09 - 10;16;22;44;119;201
19.10.2015;10 - 11;10;33;40;102;185
19.10.2015;11 - 12;5;37;28;80;149
19.10.2015;12 - 13;0;31;14;74;120
19.10.2015;13 - 14;0;29;11;76;117
19.10.2015;14 - 15;1;24;19;78;122
19.10.2015;15 - 16;1;24;23;70;117
19.10.2015;16 - 17;3;41;20;70;134
19.10.2015;17 - 18;10;84;34;57;185
19.10.2015;18 - 19;21;173;53;63;310
19.10.2015;19 - 20;42;240;56;63;401
19.10.2015;20 - 21;51;227;70;62;410
19.10.2015;21 - 22;47;195;86;61;389
19.10.2015;22 - 23;32;151;94;50;327
19.10.2015;23 - 00;32;128;98;40;298
20.10.2015;00 - 01;47;128;108;29;312
20.10.2015;01 - 02;46;125;136;43;349
20.10.2015;02 - 03;36;144;136;36;352
20.10.2015;03 - 04;45;129;135;39;348
20.10.2015;04 - 05;67;132;129;43;372
20.10.2015;05 - 06;54;118;129;40;342
20.10.2015;06 - 07;41;112;125;40;319
20.10.2015;07 - 08;28;109;109;44;290
20.10.2015;08 - 09;35;112;108;40;295
20.10.2015;09 - 10;35;100;109;40;284
20.10.2015;10 - 11;41;102;118;28;289
20.10.2015;11 - 12;39;120;140;23;322
20.10.2015;12 - 13;40;162;147;20;369
20.10.2015;13 - 14;43;186;149;21;399
20.10.2015;14 - 15;32;244;148;19;444
20.10.2015;15 - 16;37;328;153;12;531
20.10.2015;16 - 17;69;400;146;12;627
20.10.2015;17 - 18;112;441;156;14;724
20.10.2015;18 - 19;166;438;170;16;791
20.10.2015;19 - 20;166;448;199;17;831
20.10.2015;20 - 21;185;425;218;17;845
20.10.2015;21 - 22;201;391;216;15;823
20.10.2015;22 - 23;209;373;219;12;814
20.10.2015;23 - 00;220;413;235;20;889
21.10.2015;00 - 01;247;413;201;29;890
21.10.2015;01 - 02;250;374;168;30;822
21.10.2015;02 - 03;263;320;166;31;780
21.10.2015;03 - 04;226;287;157;41;711
21.10.2015;04 - 05;193;216;201;36;646
21.10.2015;05 - 06;174;209;246;39;668
21.10.2015;06 - 07;184;251;275;43;753
21.10.2015;07 - 08;197;302;292;44;834
21.10.2015;08 - 09;186;369;352;36;942
21.10.2015;09 - 10;161;528;391;40;1121
21.10.2015;10 - 11;144;653;430;45;1272
21.10.2015;11 - 12;141;738;493;60;1432
21.10.2015;12 - 13;146;801;630;92;1668
21.10.2015;13 - 14;149;925;754;117;1945
21.10.2015;14 - 15;178;1047;868;156;2249
21.10.2015;15 - 16;232;1106;957;197;2492
21.10.2015;16 - 17;303;1180;1065;212;2760
21.10.2015;17 - 18;354;1262;1135;271;3022
21.10.2015;18 - 19;350;1317;1232;366;3265
21.10.2015;19 - 20;346;1346;1316;462;3470
21.10.2015;20 - 21;331;1294;1369;515;3508
21.10.2015;21 - 22;352;1210;1419;568;3549
21.10.2015;22 - 23;340;1106;1467;599;3512
21.10.2015;23 - 00;332;1057;1397;597;3383
22.10.2015;00 - 01;309;997;1373;641;3319
22.10.2015;01 - 02;281;1005;1277;649;3211
22.10.2015;02 - 03;282;938;1258;657;3135
22.10.2015;03 - 04;333;931;1250;667;3180
22.10.2015;04 - 05;345;916;1206;669;3135
22.10.2015;05 - 06;358;859;1172;662;3052
22.10.2015;06 - 07;360;828;1218;677;3083
22.10.2015;07 - 08;339;822;1242;678;3081
22.10.2015;08 - 09;312;773;1250;669;3004
22.10.2015;09 - 10;301;803;1249;649;3002
22.10.2015;10 - 11;255;706;1315;635;2912
22.10.2015;11 - 12;222;621;1427;685;2956
22.10.2015;12 - 13;208;699;1470;769;3146
22.10.2015;13 - 14;140;719;1518;862;3239
22.10.2015;14 - 15;108;711;1537;903;3259
22.10.2015;15 - 16;124;697;1570;905;3297
22.10.2015;16 - 17;135;697;1610;938;3381
22.10.2015;17 - 18;118;657;1626;978;3380
22.10.2015;18 - 19;85;505;1630;943;3162
22.10.2015;19 - 20;59;416;1656;902;3034
22.10.2015;20 - 21;32;369;1639;957;2997
22.10.2015;21 - 22;16;308;1644;1021;2988
22.10.2015;22 - 23;8;278;1576;1075;2938
22.10.2015;23 - 00;7;266;1557;1139;2969
23.10.2015;00 - 01;8;295;1510;1199;3012
23.10.2015;01 - 02;21;345;1484;1235;3086
23.10.2015;02 - 03;43;486;1488;1255;3272
23.10.2015;03 - 04;57;632;1496;1258;3443
23.10.2015;04 - 05;62;789;1496;1244;3590
23.10.2015;05 - 06;56;823;1488;1224;3591
23.10.2015;06 - 07;66;950;1522;1202;3739
23.10.2015;07 - 08;73;969;1499;1213;3754
23.10.2015;08 - 09;87;1052;1387;1194;3720
23.10.2015;09 - 10;112;1155;1223;1174;3663
23.10.2015;10 - 11;155;1180;1149;1151;3635
23.10.2015;11 - 12;198;1263;1190;1095;3746
23.10.2015;12 - 13;228;1205;1152;1052;3637
23.10.2015;13 - 14;268;1279;1090;1009;3647
23.10.2015;14 - 15;282;1267;951;944;3444
23.10.2015;15 - 16;314;1121;800;808;3043
23.10.2015;16 - 17;335;948;604;636;2523
23.10.2015;17 - 18;336;969;523;433;2261
23.10.2015;18 - 19;323;962;470;402;2157
23.10.2015;19 - 20;283;753;459;400;1895
23.10.2015;20 - 21;286;588;417;398;1689
23.10.2015;21 - 22;265;460;445;370;1540
23.10.2015;22 - 23;223;396;522;304;1445
23.10.2015;23 - 00;167;327;645;300;1438
24.10.2015;00 - 01;131;285;705;259;1379
24.10.2015;01 - 02;94;371;764;256;1486
24.10.2015;02 - 03;68;553;776;235;1634
24.10.2015;03 - 04;75;729;817;211;1831
24.10.2015;04 - 05;97;843;758;185;1884
24.10.2015;05 - 06;159;861;813;195;2029
24.10.2015;06 - 07;180;972;833;233;2219
24.10.2015;07 - 08;227;1008;886;226;2347
24.10.2015;08 - 09;292;1004;873;234;2404
24.10.2015;09 - 10;328;927;856;210;2322
24.10.2015;10 - 11;338;910;800;227;2276
24.10.2015;11 - 12;312;673;858;252;2095
24.10.2015;12 - 13;303;548;862;304;2017
24.10.2015;13 - 14;308;491;838;344;1981
24.10.2015;14 - 15;308;477;898;350;2032
24.10.2015;15 - 16;340;577;930;324;2172
24.10.2015;16 - 17;334;685;895;327;2240
24.10.2015;17 - 18;301;889;898;374;2462
24.10.2015;18 - 19;272;1060;980;450;2763
24.10.2015;19 - 20;276;1189;1064;501;3030
24.10.2015;20 - 21;266;1202;1121;528;3117
24.10.2015;21 - 22;286;1215;1183;482;3166
24.10.2015;22 - 23;303;1287;1174;447;3211
24.10.2015;23 - 00;304;1311;1221;406;3244
25.10.2015;00 - 01;344;1299;1239;383;3264
25.10.2015;01 - 02;360;1238;1270;370;3238
25.10.2015;02 - 03;355;1257;1272;363;3246
25.10.2015;02 - 03;346;1189;1304;397;3235
25.10.2015;03 - 04;355;1092;1310;432;3189
25.10.2015;04 - 05;317;988;1332;471;3108
25.10.2015;05 - 06;278;829;1355;534;2996
25.10.2015;06 - 07;277;767;1318;551;2913
25.10.2015;07 - 08;278;654;1340;523;2796
25.10.2015;08 - 09;245;595;1331;561;2732
25.10.2015;09 - 10;203;522;1310;694;2728
25.10.2015;10 - 11;173;472;1322;831;2798
25.10.2015;11 - 12;138;496;1364;950;2948
25.10.2015;12 - 13;123;451;1407;967;2948
25.10.2015;13 - 14;100;485;1398;974;2956
25.10.2015;14 - 15;105;603;1367;958;3033
25.10.2015;15 - 16;123;670;1332;961;3087
25.10.2015;16 - 17;173;929;1304;883;3289
25.10.2015;17 - 18;185;1044;1353;845;3427
25.10.2015;18 - 19;203;1165;1362;851;3582
25.10.2015;19 - 20;241;1215;1358;858;3671
25.10.2015;20 - 21;288;1253;1254;814;3610
25.10.2015;21 - 22;265;1272;1232;736;3505
25.10.2015;22 - 23;268;1241;1144;636;3288
25.10.2015;23 - 00;314;1229;1051;541;3135
26.10.2015;00 - 01;330;1192;968;490;2981
26.10.2015;01 - 02;347;1114;811;497;2770
26.10.2015;02 - 03;363;1108;725;485;2680
26.10.2015;03 - 04;355;1139;684;446;2624
26.10.2015;04 - 05;346;1073;635;370;2424
26.10.2015;05 - 06;349;941;601;330;2222
26.10.2015;06 - 07;315;808;568;289;1980
26.10.2015;07 - 08;321;608;510;268;1708
26.10.2015;08 - 09;278;624;410;171;1483
26.10.2015;09 - 10;186;545;355;82;1168
26.10.2015;10 - 11;142;444;289;28;902
26.10.2015;11 - 12;74;378;259;27;738
26.10.2015;12 - 13;56;396;273;26;751
26.10.2015;13 - 14;48;407;336;31;823
26.10.2015;14 - 15;68;591;401;40;1100
26.10.2015;15 - 16;113;862;506;42;1523
26.10.2015;16 - 17;221;1080;650;50;2002
26.10.2015;17 - 18;250;1207;744;55;2256
26.10.2015;18 - 19;257;1267;819;65;2408
26.10.2015;19 - 20;250;1264;860;93;2466
26.10.2015;20 - 21;201;1234;867;118;2420
26.10.2015;21 - 22;193;1225;911;147;2476
26.10.2015;22 - 23;238;1196;917;163;2514
26.10.2015;23 - 00;276;1172;896;184;2528
27.10.2015;00 - 01;316;1135;857;192;2500
27.10.2015;01 - 02;366;1032;865;187;2449
27.10.2015;02 - 03;377;1000;841;204;2423
27.10.2015;03 - 04;383;992;802;213;2389
27.10.2015;04 - 05;362;967;703;205;2237
27.10.2015;05 - 06;352;941;684;213;2190
27.10.2015;06 - 07;354;757;634;192;1937
27.10.2015;07 - 08;351;604;525;145;1626
27.10.2015;08 - 09;317;608;443;118;1486
27.10.2015;09 - 10;300;442;333;76;1151
27.10.2015;10 - 11;244;273;268;40;824
27.10.2015;11 - 12;178;165;186;42;570
27.10.2015;12 - 13;128;98;124;53;403
27.10.2015;13 - 14;107;58;84;60;310
27.10.2015;14 - 15;95;45;60;72;272
27.10.2015;15 - 16;118;50;52;90;311
27.10.2015;16 - 17;128;60;71;147;405
27.10.2015;17 - 18;134;75;115;237;561
27.10.2015;18 - 19;128;57;186;293;664
27.10.2015;19 - 20;114;60;297;352;822
27.10.2015;20 - 21;104;88;399;449;1040
27.10.2015;21 - 22;125;217;497;510;1350
27.10.2015;22 - 23;145;376;556;572;1649
27.10.2015;23 - 00;188;504;543;598;1832
28.10.2015;00 - 01;227;696;493;554;1970
28.10.2015;01 - 02;246;801;471;565;2082
28.10.2015;02 - 03;237;824;428;576;2065
28.10.2015;03 - 04;255;786;421;615;2077
28.10.2015;04 - 05;253;761;434;669;2117
28.10.2015;05 - 06;245;686;464;677;2071
28.10.2015;06 - 07;229;686;471;735;2121
28.10.2015;07 - 08;224;691;461;825;2201
28.10.2015;08 - 09;166;677;434;809;2087
28.10.2015;09 - 10;119;590;394;797;1899
28.10.2015;10 - 11;82;467;354;818;1721
28.10.2015;11 - 12;71;363;322;825;1581
28.10.2015;12 - 13;88;331;300;787;1505
28.10.2015;13 - 14;81;250;289;751;1371
28.10.2015;14 - 15;63;229;276;757;1324
28.10.2015;15 - 16;59;289;266;744;1357
28.10.2015;16 - 17;69;274;285;737;1364
28.10.2015;17 - 18;84;242;367;783;1476
28.10.2015;18 - 19;91;224;456;848;1619
28.10.2015;19 - 20;108;210;529;881;1728
28.10.2015;20 - 21;98;205;554;834;1692
28.10.2015;21 - 22;84;177;506;825;1592
28.10.2015;22 - 23;99;163;440;766;1467
28.10.2015;23 - 00;95;132;378;699;1304
29.10.2015;00 - 01;86;131;357;622;1196
29.10.2015;01 - 02;57;132;311;563;1064
29.10.2015;02 - 03;55;138;293;527;1012
29.10.2015;03 - 04;85;132;264;490;970
29.10.2015;04 - 05;86;127;261;411;885
29.10.2015;05 - 06;76;142;263;425;906
29.10.2015;06 - 07;62;163;259;383;867
29.10.2015;07 - 08;42;163;261;322;787
29.10.2015;08 - 09;48;149;232;281;710
29.10.2015;09 - 10;43;129;180;253;605
29.10.2015;10 - 11;38;111;132;245;525
29.10.2015;11 - 12;21;71;118;204;414
29.10.2015;12 - 13;12;57;87;157;314
29.10.2015;13 - 14;8;55;74;126;262
29.10.2015;14 - 15;9;80;67;120;276
29.10.2015;15 - 16;22;124;87;113;346
29.10.2015;16 - 17;31;185;141;130;488
29.10.2015;17 - 18;37;257;203;186;683
29.10.2015;18 - 19;42;306;231;189;767
29.10.2015;19 - 20;33;359;224;164;779
29.10.2015;20 - 21;37;356;191;115;699
29.10.2015;21 - 22;56;365;150;90;661
29.10.2015;22 - 23;82;364;106;63;615
29.10.2015;23 - 00;89;323;102;50;564
30.10.2015;00 - 01;104;313;114;64;594
30.10.2015;01 - 02;121;303;127;61;613
30.10.2015;02 - 03;123;312;138;86;659
30.10.2015;03 - 04;148;321;158;107;734
30.10.2015;04 - 05;173;340;167;121;801
30.10.2015;05 - 06;210;359;189;140;898
30.10.2015;06 - 07;252;328;201;137;917
30.10.2015;07 - 08;263;329;202;135;928
30.10.2015;08 - 09;265;367;184;133;949
30.10.2015;09 - 10;252;383;164;111;910
30.10.2015;10 - 11;211;419;166;86;882
30.10.2015;11 - 12;190;468;161;90;909
30.10.2015;12 - 13;200;517;133;102;951
30.10.2015;13 - 14;190;523;103;102;918
30.10.2015;14 - 15;194;509;109;106;918
30.10.2015;15 - 16;197;561;122;112;991
30.10.2015;16 - 17;197;657;197;113;1164
30.10.2015;17 - 18;195;837;256;140;1427
30.10.2015;18 - 19;232;955;348;142;1677
30.10.2015;19 - 20;217;1030;458;162;1866
30.10.2015;20 - 21;223;1061;504;184;1972
30.10.2015;21 - 22;220;1088;520;203;2031
30.10.2015;22 - 23;220;1136;543;206;2105
30.10.2015;23 - 00;230;1183;587;227;2228
31.10.2015;00 - 01;246;1234;604;246;2330
31.10.2015;01 - 02;265;1246;638;203;2352
31.10.2015;02 - 03;263;1253;620;149;2285
31.10.2015;03 - 04;280;1235;609;107;2232
31.10.2015;04 - 05;287;1203;631;96;2218
31.10.2015;05 - 06;292;1251;549;118;2209
31.10.2015;06 - 07;271;1181;542;138;2132
31.10.2015;07 - 08;292;1153;541;136;2121
31.10.2015;08 - 09;286;1079;531;143;2039
31.10.2015;09 - 10;284;885;498;158;1825
31.10.2015;10 - 11;282;677;520;182;1661
31.10.2015;11 - 12;254;516;496;173;1439
31.10.2015;12 - 13;215;501;493;179;1386
31.10.2015;13 - 14;236;582;531;190;1539
31.10.2015;14 - 15;246;616;563;208;1634
31.10.2015;15 - 16;238;723;557;282;1801
31.10.2015;16 - 17;186;907;593;323;2009
31.10.2015;17 - 18;207;1217;718;363;2505
31.10.2015;18 - 19;245;1367;768;420;2800
31.10.2015;19 - 20;307;1402;828;474;3011
31.10.2015;20 - 21;353;1364;887;528;3132
31.10.2015;21 - 22;329;1398;949;544;3220
31.10.2015;22 - 23;375;1393;1019;608;3395
31.10.2015;23 - 00;387;1314;1051;597;3348
01.11.2015;00 - 01;404;1310;1020;562;3296
01.11.2015;01 - 02;409;1274;1005;458;3146
01.11.2015;02 - 03;374;1270;957;436;3037
01.11.2015;03 - 04;388;1242;876;507;3013
01.11.2015;04 - 05;397;1171;886;551;3005
01.11.2015;05 - 06;398;1161;883;538;2980
01.11.2015;06 - 07;453;1189;802;425;2869
01.11.2015;07 - 08;436;1300;727;293;2756
01.11.2015;08 - 09;469;1328;813;233;2842
01.11.2015;09 - 10;471;1401;830;206;2908
01.11.2015;10 - 11;476;1388;793;196;2854
01.11.2015;11 - 12;482;1339;843;227;2890
01.11.2015;12 - 13;483;1380;839;305;3007
01.11.2015;13 - 14;473;1353;826;310;2962
01.11.2015;14 - 15;444;1357;839;318;2958
01.11.2015;15 - 16;416;1359;937;278;2990
01.11.2015;16 - 17;410;1353;1024;254;3041
01.11.2015;17 - 18;422;1313;1056;286;3076
01.11.2015;18 - 19;431;1298;1078;283;3091
01.11.2015;19 - 20;398;1327;1043;258;3025
01.11.2015;20 - 21;406;1289;1086;249;3029
01.11.2015;21 - 22;397;1291;1034;256;2978
01.11.2015;22 - 23;403;1301;1170;283;3157
01.11.2015;23 - 00;425;1275;1202;334;3236
02.11.2015;00 - 01;390;1300;1184;372;3247
02.11.2015;01 - 02;393;1304;1198;387;3281
02.11.2015;02 - 03;402;1379;1240;393;3413
02.11.2015;03 - 04;371;1414;1220;423;3428
02.11.2015;04 - 05;349;1392;1198;475;3415
02.11.2015;05 - 06;351;1353;1213;474;3390
02.11.2015;06 - 07;368;1428;1213;443;3453
02.11.2015;07 - 08;365;1379;1223;469;3435
02.11.2015;08 - 09;325;1356;1199;457;3337
02.11.2015;09 - 10;305;1352;1142;443;3242
02.11.2015;10 - 11;298;1334;1120;453;3205
02.11.2015;11 - 12;282;1356;1042;466;3146
02.11.2015;12 - 13;306;1359;940;467;3072
02.11.2015;13 - 14;342;1282;920;418;2963
02.11.2015;14 - 15;350;1282;996;382;3011
02.11.2015;15 - 16;367;1331;1019;338;3055
02.11.2015;16 - 17;381;1350;1092;306;3130
02.11.2015;17 - 18;390;1343;1167;309;3209
02.11.2015;18 - 19;388;1303;1142;320;3154
02.11.2015;19 - 20;357;1367;1097;266;3087
02.11.2015;20 - 21;381;1301;1013;247;2943
02.11.2015;21 - 22;409;1237;922;243;2811
02.11.2015;22 - 23;382;1208;843;245;2679
02.11.2015;23 - 00;375;1197;760;234;2567
