Production SE areas in MWh;;;;;;
Data was last updated 11-01-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
21.06.2016;21 - 22;2497;3995;6518;404;13414
21.06.2016;22 - 23;2269;3797;6437;402;12906
21.06.2016;23 - 00;1769;2964;6364;401;11497
22.06.2016;00 - 01;1177;2032;6330;414;9953
22.06.2016;01 - 02;1087;1860;6325;401;9674
22.06.2016;02 - 03;1103;1831;6278;383;9595
22.06.2016;03 - 04;1115;1769;6255;363;9502
22.06.2016;04 - 05;1135;1704;6266;343;9448
22.06.2016;05 - 06;1364;2198;6260;319;10141
22.06.2016;06 - 07;2151;3571;6377;312;12411
22.06.2016;07 - 08;3128;4830;6514;342;14814
22.06.2016;08 - 09;3278;4993;6416;355;15041
22.06.2016;09 - 10;3216;5029;6418;378;15041
22.06.2016;10 - 11;3263;5086;6433;416;15198
22.06.2016;11 - 12;3276;5215;6478;448;15417
22.06.2016;12 - 13;3275;5238;6523;469;15506
22.06.2016;13 - 14;3264;5032;6525;491;15312
22.06.2016;14 - 15;3149;4997;6513;520;15179
22.06.2016;15 - 16;3229;4667;6512;532;14940
22.06.2016;16 - 17;2998;4234;6398;554;14184
22.06.2016;17 - 18;3036;4095;6333;549;14012
22.06.2016;18 - 19;3109;4329;6372;534;14344
22.06.2016;19 - 20;2999;4412;6400;508;14319
22.06.2016;20 - 21;2640;4211;6411;466;13727
22.06.2016;21 - 22;2133;4008;6047;436;12623
22.06.2016;22 - 23;2060;3658;5927;427;12072
22.06.2016;23 - 00;2027;2844;5889;419;11179
23.06.2016;00 - 01;1320;1887;6024;395;9625
23.06.2016;01 - 02;1019;1581;6135;373;9109
23.06.2016;02 - 03;1001;1749;6116;349;9216
23.06.2016;03 - 04;981;1821;6093;318;9213
23.06.2016;04 - 05;975;1439;6105;292;8812
23.06.2016;05 - 06;1192;1941;6114;261;9507
23.06.2016;06 - 07;2075;3314;6217;243;11849
23.06.2016;07 - 08;3037;4435;6316;297;14085
23.06.2016;08 - 09;3200;5103;6360;320;14984
23.06.2016;09 - 10;3197;5051;6316;339;14903
23.06.2016;10 - 11;3321;5221;6439;358;15340
23.06.2016;11 - 12;3372;5215;6444;374;15405
23.06.2016;12 - 13;3297;5079;6470;373;15218
23.06.2016;13 - 14;3161;4955;6330;380;14827
23.06.2016;14 - 15;3167;4746;6323;397;14633
23.06.2016;15 - 16;3143;4618;6263;436;14461
23.06.2016;16 - 17;2482;4196;6193;458;13329
23.06.2016;17 - 18;2745;4473;6190;475;13883
23.06.2016;18 - 19;3081;4637;6411;491;14620
23.06.2016;19 - 20;3022;4473;6384;526;14406
23.06.2016;20 - 21;2803;4266;6279;574;13921
23.06.2016;21 - 22;2464;3730;6148;598;12940
23.06.2016;22 - 23;2306;3332;6097;666;12402
23.06.2016;23 - 00;1978;2438;6046;672;11134
24.06.2016;00 - 01;1345;1879;6037;722;9983
24.06.2016;01 - 02;998;1710;6007;720;9436
24.06.2016;02 - 03;969;1653;5995;709;9326
24.06.2016;03 - 04;963;1634;5968;698;9263
24.06.2016;04 - 05;948;1620;5981;681;9230
24.06.2016;05 - 06;1175;1710;5981;656;9523
24.06.2016;06 - 07;2230;2866;5972;597;11665
24.06.2016;07 - 08;2969;3924;6106;592;13591
24.06.2016;08 - 09;3271;4525;6277;575;14648
24.06.2016;09 - 10;3278;4522;6232;547;14579
24.06.2016;10 - 11;3130;4456;6037;533;14157
24.06.2016;11 - 12;2892;4218;6033;559;13702
24.06.2016;12 - 13;2747;4031;6042;521;13341
24.06.2016;13 - 14;2496;3915;6051;535;12997
24.06.2016;14 - 15;2242;3846;6051;530;12669
24.06.2016;15 - 16;2113;3732;6059;519;12423
24.06.2016;16 - 17;2491;3858;6076;504;12928
24.06.2016;17 - 18;3033;3912;6088;464;13497
24.06.2016;18 - 19;3097;3954;6211;432;13695
24.06.2016;19 - 20;3111;3985;6212;406;13714
24.06.2016;20 - 21;3108;3776;6076;383;13343
24.06.2016;21 - 22;3031;3683;6080;356;13150
24.06.2016;22 - 23;2959;3641;6049;340;12989
24.06.2016;23 - 00;2461;3051;6069;320;11901
25.06.2016;00 - 01;1900;2254;5899;295;10348
25.06.2016;01 - 02;1226;2082;5876;277;9462
25.06.2016;02 - 03;932;1906;5884;281;9002
25.06.2016;03 - 04;960;1772;5865;268;8865
25.06.2016;04 - 05;959;1623;5868;283;8733
25.06.2016;05 - 06;944;1650;5812;270;8676
25.06.2016;06 - 07;1011;1881;5779;258;8928
25.06.2016;07 - 08;1412;2477;5777;243;9909
25.06.2016;08 - 09;2635;3391;5831;248;12105
25.06.2016;09 - 10;3057;3951;5907;284;13199
25.06.2016;10 - 11;3110;3962;5904;303;13279
25.06.2016;11 - 12;3096;3798;5913;308;13115
25.06.2016;12 - 13;2691;3544;5838;335;12409
25.06.2016;13 - 14;2210;3285;5881;358;11734
25.06.2016;14 - 15;2130;3166;5870;381;11547
25.06.2016;15 - 16;2065;3105;5784;413;11367
25.06.2016;16 - 17;1994;2941;5768;440;11143
25.06.2016;17 - 18;2050;3055;5770;463;11338
25.06.2016;18 - 19;2553;3011;5770;486;11820
25.06.2016;19 - 20;2869;3063;5765;501;12198
25.06.2016;20 - 21;2380;2955;5777;524;11636
25.06.2016;21 - 22;2032;2817;5807;548;11203
25.06.2016;22 - 23;1999;2650;5830;568;11048
25.06.2016;23 - 00;1710;2381;5883;562;10536
26.06.2016;00 - 01;1120;1973;6076;640;9809
26.06.2016;01 - 02;1120;1764;6167;632;9683
26.06.2016;02 - 03;1108;1634;6245;593;9580
26.06.2016;03 - 04;1109;1605;6057;552;9323
26.06.2016;04 - 05;1068;1549;5843;521;8981
26.06.2016;05 - 06;1018;1557;5823;506;8905
26.06.2016;06 - 07;1040;1621;5767;494;8922
26.06.2016;07 - 08;1121;1879;5735;511;9246
26.06.2016;08 - 09;1561;2147;5715;555;9978
26.06.2016;09 - 10;1927;2609;5636;634;10805
26.06.2016;10 - 11;2303;2858;5646;688;11495
26.06.2016;11 - 12;2503;3203;5686;736;12128
26.06.2016;12 - 13;2523;3218;5742;752;12236
26.06.2016;13 - 14;2562;3158;5784;767;12270
26.06.2016;14 - 15;2532;3044;5824;769;12170
26.06.2016;15 - 16;2406;3077;5894;759;12137
26.06.2016;16 - 17;2464;3147;5906;749;12266
26.06.2016;17 - 18;2511;3223;5890;723;12347
26.06.2016;18 - 19;2484;3318;5854;685;12341
26.06.2016;19 - 20;2525;3329;5812;661;12327
26.06.2016;20 - 21;2691;3326;5790;624;12430
26.06.2016;21 - 22;2648;3313;5758;582;12302
26.06.2016;22 - 23;2572;3296;5711;557;12136
26.06.2016;23 - 00;1960;2972;5676;523;11130
27.06.2016;00 - 01;1192;2488;5492;503;9674
27.06.2016;01 - 02;1097;2314;5444;493;9349
27.06.2016;02 - 03;1077;2193;5415;488;9174
27.06.2016;03 - 04;1036;2219;5407;474;9135
27.06.2016;04 - 05;1021;2223;5426;450;9119
27.06.2016;05 - 06;1308;2472;5518;437;9735
27.06.2016;06 - 07;2708;3776;5678;434;12596
27.06.2016;07 - 08;3259;4731;5953;480;14422
27.06.2016;08 - 09;3350;5127;6045;556;15077
27.06.2016;09 - 10;3364;5200;6017;625;15205
27.06.2016;10 - 11;3388;5267;6167;634;15456
27.06.2016;11 - 12;3458;5341;5695;671;15165
27.06.2016;12 - 13;3478;5396;5630;699;15203
27.06.2016;13 - 14;3491;5361;5727;740;15318
27.06.2016;14 - 15;3494;5259;5750;722;15226
27.06.2016;15 - 16;3432;5225;5795;736;15188
27.06.2016;16 - 17;3324;5103;5715;707;14848
27.06.2016;17 - 18;3247;5126;5681;712;14767
27.06.2016;18 - 19;3241;4967;5609;687;14503
27.06.2016;19 - 20;3126;4732;5482;651;13991
27.06.2016;20 - 21;2595;4538;5303;621;13057
27.06.2016;21 - 22;2462;4288;5258;587;12595
27.06.2016;22 - 23;2405;4076;5201;550;12233
27.06.2016;23 - 00;2096;3751;5122;543;11512
28.06.2016;00 - 01;1392;2554;5089;532;9567
28.06.2016;01 - 02;1251;2353;5036;498;9137
28.06.2016;02 - 03;1155;2186;5000;482;8823
28.06.2016;03 - 04;1147;2180;4983;452;8763
28.06.2016;04 - 05;1148;2133;4963;447;8692
28.06.2016;05 - 06;1637;2500;4943;453;9533
28.06.2016;06 - 07;2696;3695;5192;490;12073
28.06.2016;07 - 08;2944;4373;5488;645;13450
28.06.2016;08 - 09;2963;4778;5484;604;13829
28.06.2016;09 - 10;2943;4859;5488;472;13762
28.06.2016;10 - 11;3010;4855;5515;481;13861
28.06.2016;11 - 12;3022;4877;5582;501;13982
28.06.2016;12 - 13;3013;4917;5913;510;14353
28.06.2016;13 - 14;2914;4916;6061;534;14424
28.06.2016;14 - 15;3021;4795;6137;536;14489
28.06.2016;15 - 16;2995;4623;6238;541;14397
28.06.2016;16 - 17;3017;4312;6191;521;14040
28.06.2016;17 - 18;3006;4236;5973;421;13636
28.06.2016;18 - 19;3002;4323;5917;388;13630
28.06.2016;19 - 20;2931;4306;5983;349;13569
28.06.2016;20 - 21;2614;4348;5916;330;13207
28.06.2016;21 - 22;2253;4104;5791;315;12464
28.06.2016;22 - 23;2185;3629;5672;299;11785
28.06.2016;23 - 00;1916;3197;5613;290;11016
29.06.2016;00 - 01;1480;2520;5549;256;9806
29.06.2016;01 - 02;1248;1972;5513;255;8988
29.06.2016;02 - 03;1171;1865;5500;260;8795
29.06.2016;03 - 04;1175;1805;5489;263;8732
29.06.2016;04 - 05;1225;1877;5459;310;8871
29.06.2016;05 - 06;1728;2547;5418;384;10077
29.06.2016;06 - 07;2192;3780;5435;557;11964
29.06.2016;07 - 08;2847;4468;5631;662;13608
29.06.2016;08 - 09;2984;4873;5781;739;14377
29.06.2016;09 - 10;3009;4888;5745;617;14259
29.06.2016;10 - 11;3007;5068;5759;602;14436
29.06.2016;11 - 12;3024;5246;5814;761;14845
29.06.2016;12 - 13;3048;5230;5854;915;15048
29.06.2016;13 - 14;3053;5193;5844;859;14949
29.06.2016;14 - 15;3060;5129;5838;731;14758
29.06.2016;15 - 16;3084;5027;5709;678;14497
29.06.2016;16 - 17;2803;4589;5692;548;13632
29.06.2016;17 - 18;2686;4490;5725;432;13333
29.06.2016;18 - 19;2816;4379;5761;411;13368
29.06.2016;19 - 20;2889;4460;5886;404;13639
29.06.2016;20 - 21;2565;4316;5813;403;13096
29.06.2016;21 - 22;2092;4006;5704;400;12202
29.06.2016;22 - 23;2050;3915;5700;389;12054
29.06.2016;23 - 00;1870;3269;5662;388;11190
30.06.2016;00 - 01;1425;2370;5656;385;9835
30.06.2016;01 - 02;1315;2195;5648;391;9550
30.06.2016;02 - 03;1271;2094;5629;388;9383
30.06.2016;03 - 04;1232;2066;5658;373;9329
30.06.2016;04 - 05;1249;2068;5656;359;9333
30.06.2016;05 - 06;1485;2826;5625;354;10290
30.06.2016;06 - 07;2679;3972;5710;349;12711
30.06.2016;07 - 08;3016;4519;5910;399;13844
30.06.2016;08 - 09;3053;4723;5987;484;14247
30.06.2016;09 - 10;3259;5103;6076;569;15006
30.06.2016;10 - 11;3353;5262;6166;626;15407
30.06.2016;11 - 12;3323;5339;6301;637;15601
30.06.2016;12 - 13;3234;5310;6382;697;15623
30.06.2016;13 - 14;3208;5225;6311;619;15363
30.06.2016;14 - 15;2975;5215;6306;616;15112
30.06.2016;15 - 16;2928;5063;6332;598;14921
30.06.2016;16 - 17;2779;4819;6129;586;14313
30.06.2016;17 - 18;2604;4880;6179;554;14217
30.06.2016;18 - 19;3051;4740;6094;524;14409
30.06.2016;19 - 20;3146;4799;6084;501;14531
30.06.2016;20 - 21;2896;4691;6147;483;14217
30.06.2016;21 - 22;2211;4241;6080;469;13002
30.06.2016;22 - 23;1934;3831;5919;456;12140
30.06.2016;23 - 00;1659;3175;5861;445;11140
01.07.2016;00 - 01;1329;2288;5757;407;9782
01.07.2016;01 - 02;1460;2011;5819;389;9679
01.07.2016;02 - 03;1450;1920;5682;389;9441
01.07.2016;03 - 04;1436;1934;5605;409;9384
01.07.2016;04 - 05;1310;1870;5587;444;9211
01.07.2016;05 - 06;1355;2011;5589;479;9433
01.07.2016;06 - 07;2404;3130;5746;547;11827
01.07.2016;07 - 08;3135;4321;5876;605;13937
01.07.2016;08 - 09;3223;4667;5983;702;14575
01.07.2016;09 - 10;3256;4819;5962;783;14820
01.07.2016;10 - 11;3140;4810;6009;822;14781
01.07.2016;11 - 12;3115;4720;6004;903;14742
01.07.2016;12 - 13;3169;4542;6006;945;14662
01.07.2016;13 - 14;3062;4406;6058;986;14511
01.07.2016;14 - 15;2922;4153;6219;1002;14296
01.07.2016;15 - 16;2434;4025;6396;968;13823
01.07.2016;16 - 17;2325;3831;6493;933;13583
01.07.2016;17 - 18;2602;3861;6670;867;14001
01.07.2016;18 - 19;3009;4121;6780;786;14696
01.07.2016;19 - 20;3094;4114;6804;696;14707
01.07.2016;20 - 21;2892;3644;6719;631;13886
01.07.2016;21 - 22;2349;3579;6604;576;13108
01.07.2016;22 - 23;2219;3232;6525;541;12517
01.07.2016;23 - 00;1881;2775;6316;541;11514
02.07.2016;00 - 01;1276;2343;6400;583;10601
02.07.2016;01 - 02;1215;2150;6274;596;10235
02.07.2016;02 - 03;1179;2010;6249;622;10060
02.07.2016;03 - 04;1130;1892;6247;656;9924
02.07.2016;04 - 05;1084;1860;6203;689;9836
02.07.2016;05 - 06;1116;1807;6218;709;9850
02.07.2016;06 - 07;1335;1819;6247;729;10129
02.07.2016;07 - 08;1651;1947;6296;753;10647
02.07.2016;08 - 09;1805;2188;6381;740;11114
02.07.2016;09 - 10;2026;2491;6428;739;11684
02.07.2016;10 - 11;2260;2670;6507;765;12203
02.07.2016;11 - 12;2192;2852;6520;755;12319
02.07.2016;12 - 13;2233;2858;6540;742;12373
02.07.2016;13 - 14;2049;2970;6599;732;12350
02.07.2016;14 - 15;2017;3209;6620;671;12517
02.07.2016;15 - 16;1815;3162;6722;629;12328
02.07.2016;16 - 17;1857;3135;6845;608;12444
02.07.2016;17 - 18;1701;3189;6870;544;12304
02.07.2016;18 - 19;1669;3227;6913;508;12317
02.07.2016;19 - 20;1653;3024;6914;479;12071
02.07.2016;20 - 21;1849;3102;6910;457;12318
02.07.2016;21 - 22;1508;3052;6871;455;11886
02.07.2016;22 - 23;1423;2907;6813;468;11610
02.07.2016;23 - 00;1219;2680;6621;487;11008
03.07.2016;00 - 01;1188;2380;6609;473;10649
03.07.2016;01 - 02;1047;2299;6622;474;10443
03.07.2016;02 - 03;945;2202;6620;474;10240
03.07.2016;03 - 04;939;2111;6610;468;10127
03.07.2016;04 - 05;901;2020;6527;472;9920
03.07.2016;05 - 06;941;1947;6507;458;9853
03.07.2016;06 - 07;1283;1974;6400;447;10104
03.07.2016;07 - 08;1714;2032;6513;457;10716
03.07.2016;08 - 09;1977;2011;6613;482;11084
03.07.2016;09 - 10;2007;2157;6300;515;10979
03.07.2016;10 - 11;2096;2404;6416;554;11470
03.07.2016;11 - 12;2163;2513;6569;616;11861
03.07.2016;12 - 13;2129;2670;6450;654;11902
03.07.2016;13 - 14;2016;2661;6425;690;11791
03.07.2016;14 - 15;1945;2519;6257;697;11418
03.07.2016;15 - 16;1831;2376;6476;703;11386
03.07.2016;16 - 17;1783;2273;6686;689;11431
03.07.2016;17 - 18;1741;2327;6676;672;11415
03.07.2016;18 - 19;1864;2500;6960;616;11941
03.07.2016;19 - 20;1894;2556;7043;578;12071
03.07.2016;20 - 21;1651;2628;7093;558;11929
03.07.2016;21 - 22;1909;2770;7106;539;12324
03.07.2016;22 - 23;1792;2983;7003;529;12306
03.07.2016;23 - 00;1338;2383;6906;537;11165
04.07.2016;00 - 01;1143;1967;6891;532;10533
04.07.2016;01 - 02;1019;1888;6888;548;10343
04.07.2016;02 - 03;999;1707;6881;565;10152
04.07.2016;03 - 04;982;1721;6902;563;10169
04.07.2016;04 - 05;1018;1903;6856;558;10336
04.07.2016;05 - 06;1498;2241;6811;553;11103
04.07.2016;06 - 07;2594;3151;6781;546;13072
04.07.2016;07 - 08;3000;4138;6933;557;14628
04.07.2016;08 - 09;3332;4497;6987;600;15416
04.07.2016;09 - 10;3238;4302;6979;630;15149
04.07.2016;10 - 11;3062;4296;6762;649;14769
04.07.2016;11 - 12;3368;4299;6766;669;15102
04.07.2016;12 - 13;3342;4192;6776;681;14992
04.07.2016;13 - 14;3341;4084;6819;699;14944
04.07.2016;14 - 15;3329;4055;6865;717;14966
04.07.2016;15 - 16;3315;3978;6896;693;14883
04.07.2016;16 - 17;3244;3963;6959;681;14847
04.07.2016;17 - 18;3191;4161;6959;647;14958
04.07.2016;18 - 19;3199;4472;7179;595;15446
04.07.2016;19 - 20;3177;4659;7142;552;15530
04.07.2016;20 - 21;2896;4540;7119;519;15073
04.07.2016;21 - 22;2748;4332;6985;493;14558
04.07.2016;22 - 23;2740;4188;7030;486;14445
04.07.2016;23 - 00;2232;3738;6931;478;13379
05.07.2016;00 - 01;1606;2625;6938;468;11636
05.07.2016;01 - 02;1459;2437;6969;461;11326
05.07.2016;02 - 03;1436;2358;6978;448;11220
05.07.2016;03 - 04;1435;2305;7001;426;11167
05.07.2016;04 - 05;1459;2323;6996;385;11163
05.07.2016;05 - 06;1719;2533;6973;361;11587
05.07.2016;06 - 07;2664;3584;7108;335;13692
05.07.2016;07 - 08;3629;4899;7326;377;16231
05.07.2016;08 - 09;3821;5156;7398;412;16787
05.07.2016;09 - 10;3702;5091;7366;433;16592
05.07.2016;10 - 11;3565;4887;7361;476;16289
05.07.2016;11 - 12;3158;4767;7320;425;15670
05.07.2016;12 - 13;2910;4511;7194;418;15033
05.07.2016;13 - 14;3143;4510;7241;405;15299
05.07.2016;14 - 15;3191;4487;7146;408;15233
05.07.2016;15 - 16;3753;4649;7112;414;15928
05.07.2016;16 - 17;3767;4654;7155;413;15989
05.07.2016;17 - 18;3600;4477;7131;421;15628
05.07.2016;18 - 19;3705;4353;7187;407;15653
05.07.2016;19 - 20;3403;4242;6958;406;15009
05.07.2016;20 - 21;2866;3928;6919;416;14129
05.07.2016;21 - 22;2080;3797;6883;422;13181
05.07.2016;22 - 23;1819;3475;6866;446;12606
05.07.2016;23 - 00;1566;3001;6913;453;11933
06.07.2016;00 - 01;1510;2622;6895;447;11475
06.07.2016;01 - 02;1517;2608;6915;458;11497
06.07.2016;02 - 03;1495;2619;7029;483;11626
06.07.2016;03 - 04;1463;2657;7026;528;11674
06.07.2016;04 - 05;1445;2703;7048;589;11784
06.07.2016;05 - 06;1482;2776;7062;672;11992
06.07.2016;06 - 07;2001;3047;7129;731;12908
06.07.2016;07 - 08;2529;3288;7121;840;13778
06.07.2016;08 - 09;3150;3674;7097;929;14850
06.07.2016;09 - 10;3454;3975;7129;982;15541
06.07.2016;10 - 11;3698;4327;7131;1024;16180
06.07.2016;11 - 12;3571;4224;7050;1112;15957
06.07.2016;12 - 13;3401;4079;7052;1092;15623
06.07.2016;13 - 14;3390;4003;7105;1100;15597
06.07.2016;14 - 15;3256;3826;7129;1085;15296
06.07.2016;15 - 16;3029;3569;7249;1067;14914
06.07.2016;16 - 17;2989;3462;7298;1064;14814
06.07.2016;17 - 18;2796;3434;7398;1027;14655
06.07.2016;18 - 19;2538;3467;7398;998;14401
06.07.2016;19 - 20;2872;3512;7411;965;14758
06.07.2016;20 - 21;2617;3674;7405;931;14627
06.07.2016;21 - 22;2303;3560;7452;938;14254
06.07.2016;22 - 23;2130;3366;7444;957;13896
06.07.2016;23 - 00;1845;2816;7435;935;13031
07.07.2016;00 - 01;1611;2749;7385;921;12666
07.07.2016;01 - 02;1561;2670;7360;923;12514
07.07.2016;02 - 03;1561;2626;7365;918;12470
07.07.2016;03 - 04;1557;2670;7328;884;12439
07.07.2016;04 - 05;1550;2723;7333;877;12483
07.07.2016;05 - 06;1753;2717;7316;860;12646
07.07.2016;06 - 07;2818;3558;7390;859;14625
07.07.2016;07 - 08;3685;4325;7588;923;16520
07.07.2016;08 - 09;3799;4660;7686;987;17132
07.07.2016;09 - 10;3789;4477;7635;1013;16916
07.07.2016;10 - 11;3458;4349;7599;1031;16437
07.07.2016;11 - 12;3352;4326;7635;1051;16364
07.07.2016;12 - 13;3079;4228;7590;1063;15961
07.07.2016;13 - 14;2963;4223;7777;1045;16008
07.07.2016;14 - 15;3035;4143;7846;1045;16069
07.07.2016;15 - 16;2822;4100;7794;1045;15760
07.07.2016;16 - 17;2424;3983;7872;1038;15317
07.07.2016;17 - 18;2806;4188;7883;1013;15890
07.07.2016;18 - 19;3151;4340;7904;985;16380
07.07.2016;19 - 20;3009;4385;7919;928;16242
07.07.2016;20 - 21;2768;4524;7911;881;16084
07.07.2016;21 - 22;2634;4367;7883;821;15705
07.07.2016;22 - 23;2531;4109;7685;770;15095
07.07.2016;23 - 00;2164;3430;7610;753;13958
08.07.2016;00 - 01;1808;2706;7511;712;12737
08.07.2016;01 - 02;1599;2469;7438;698;12204
08.07.2016;02 - 03;1555;2311;7366;680;11912
08.07.2016;03 - 04;1564;2183;7342;647;11735
08.07.2016;04 - 05;1546;2160;7339;625;11670
08.07.2016;05 - 06;1548;2433;7343;601;11924
08.07.2016;06 - 07;2435;3300;7426;609;13771
08.07.2016;07 - 08;3229;4704;7668;632;16232
08.07.2016;08 - 09;3746;4924;7705;641;17017
08.07.2016;09 - 10;3708;5038;7735;628;17109
08.07.2016;10 - 11;3857;4938;7736;623;17154
08.07.2016;11 - 12;3844;4667;7797;632;16940
08.07.2016;12 - 13;3453;4359;7623;629;16064
08.07.2016;13 - 14;3139;4038;7589;614;15379
08.07.2016;14 - 15;2983;3933;7571;590;15077
08.07.2016;15 - 16;2672;3856;7522;574;14624
08.07.2016;16 - 17;2527;3828;7512;569;14435
08.07.2016;17 - 18;2703;3778;7462;503;14445
08.07.2016;18 - 19;2810;3747;7426;474;14457
08.07.2016;19 - 20;2868;3657;7377;453;14355
08.07.2016;20 - 21;2438;3243;7307;437;13425
08.07.2016;21 - 22;2206;2803;7242;425;12676
08.07.2016;22 - 23;1942;2660;7216;405;12223
08.07.2016;23 - 00;1874;2103;7169;388;11535
09.07.2016;00 - 01;1264;1616;7069;346;10295
09.07.2016;01 - 02;1153;1537;7059;339;10087
09.07.2016;02 - 03;1032;1451;7058;344;9886
09.07.2016;03 - 04;976;1417;7069;363;9825
09.07.2016;04 - 05;1027;1329;7093;384;9833
09.07.2016;05 - 06;1077;1340;7070;379;9865
09.07.2016;06 - 07;1177;1565;7027;371;10140
09.07.2016;07 - 08;1476;1643;7039;361;10518
09.07.2016;08 - 09;1817;1851;7126;405;11199
09.07.2016;09 - 10;1778;2110;7311;458;11657
09.07.2016;10 - 11;1907;1932;7394;520;11753
09.07.2016;11 - 12;1934;1942;7472;585;11934
09.07.2016;12 - 13;1755;1831;7433;644;11663
09.07.2016;13 - 14;1579;1793;7537;708;11617
09.07.2016;14 - 15;1563;1703;7526;739;11531
09.07.2016;15 - 16;1461;1676;7568;785;11489
09.07.2016;16 - 17;1468;1731;7651;838;11689
09.07.2016;17 - 18;1470;1782;7747;873;11872
09.07.2016;18 - 19;1712;2104;7937;879;12632
09.07.2016;19 - 20;1962;2197;7991;876;13026
09.07.2016;20 - 21;2016;2413;7904;841;13173
09.07.2016;21 - 22;2036;2430;7868;799;13132
09.07.2016;22 - 23;2136;2381;7752;740;13009
09.07.2016;23 - 00;1735;2200;7666;685;12286
10.07.2016;00 - 01;1045;1825;7677;636;11183
10.07.2016;01 - 02;912;1637;7629;624;10802
10.07.2016;02 - 03;885;1660;7568;591;10704
10.07.2016;03 - 04;843;1612;7512;557;10524
10.07.2016;04 - 05;817;1568;7465;527;10376
10.07.2016;05 - 06;848;1507;7381;488;10224
10.07.2016;06 - 07;910;1385;7314;466;10075
10.07.2016;07 - 08;957;1323;7280;467;10027
10.07.2016;08 - 09;1283;1513;7234;470;10501
10.07.2016;09 - 10;1418;1657;7271;510;10856
10.07.2016;10 - 11;1557;2027;7342;538;11464
10.07.2016;11 - 12;1798;1957;7382;557;11694
10.07.2016;12 - 13;1727;1995;7255;575;11551
10.07.2016;13 - 14;1720;1909;7247;604;11479
10.07.2016;14 - 15;1732;1860;7247;623;11462
10.07.2016;15 - 16;1607;1842;7260;644;11353
10.07.2016;16 - 17;1588;1930;7261;642;11421
10.07.2016;17 - 18;1589;2121;7281;612;11602
10.07.2016;18 - 19;1716;2299;7294;587;11895
10.07.2016;19 - 20;1951;2529;7449;542;12472
10.07.2016;20 - 21;2043;2692;7515;512;12761
10.07.2016;21 - 22;2055;2600;7577;487;12719
10.07.2016;22 - 23;1986;2429;7475;477;12367
10.07.2016;23 - 00;1596;1970;7318;481;11365
11.07.2016;00 - 01;1169;1363;7263;465;10260
11.07.2016;01 - 02;997;1369;7211;472;10049
11.07.2016;02 - 03;921;1357;7195;490;9963
11.07.2016;03 - 04;917;1346;7168;493;9924
11.07.2016;04 - 05;908;1341;7129;509;9887
11.07.2016;05 - 06;1143;1351;7084;516;10094
11.07.2016;06 - 07;1927;2088;7108;533;11656
11.07.2016;07 - 08;3009;3190;7203;611;14013
11.07.2016;08 - 09;3420;3511;7267;707;14906
11.07.2016;09 - 10;3605;3651;7384;745;15385
11.07.2016;10 - 11;3410;3672;7450;802;15334
11.07.2016;11 - 12;3311;3653;7361;851;15176
11.07.2016;12 - 13;3286;3376;7394;907;14964
11.07.2016;13 - 14;3216;3241;7472;932;14862
11.07.2016;14 - 15;2941;3135;7551;954;14581
11.07.2016;15 - 16;2731;3048;7616;981;14376
11.07.2016;16 - 17;2830;3036;7666;997;14529
11.07.2016;17 - 18;2813;3077;7686;1029;14605
11.07.2016;18 - 19;3088;3178;7754;990;15010
11.07.2016;19 - 20;3086;3231;7778;953;15048
11.07.2016;20 - 21;2365;3100;7739;928;14133
11.07.2016;21 - 22;2266;2946;7708;912;13833
11.07.2016;22 - 23;2303;2726;7683;923;13635
11.07.2016;23 - 00;1575;2118;7675;944;12312
12.07.2016;00 - 01;1269;1521;7687;1003;11481
12.07.2016;01 - 02;1320;1387;7643;1001;11352
12.07.2016;02 - 03;1115;1318;7623;1064;11120
12.07.2016;03 - 04;1112;1301;7604;1090;11106
12.07.2016;04 - 05;1110;1302;7597;1091;11101
12.07.2016;05 - 06;1412;1392;7578;1085;11467
12.07.2016;06 - 07;2411;2078;7646;1085;13220
12.07.2016;07 - 08;3383;3088;7809;1080;15361
12.07.2016;08 - 09;3612;3420;7964;1094;16090
12.07.2016;09 - 10;3438;3312;7952;1060;15762
12.07.2016;10 - 11;3389;3323;7889;1053;15654
12.07.2016;11 - 12;3392;3348;7905;1037;15682
12.07.2016;12 - 13;3331;3254;7822;1030;15436
12.07.2016;13 - 14;3319;3195;7875;1011;15399
12.07.2016;14 - 15;3287;3071;7916;1003;15277
12.07.2016;15 - 16;3370;2895;7928;994;15188
12.07.2016;16 - 17;3468;3080;7950;988;15487
12.07.2016;17 - 18;3540;3501;7995;945;15981
12.07.2016;18 - 19;3544;3662;8015;916;16136
12.07.2016;19 - 20;3623;3646;8097;858;16224
12.07.2016;20 - 21;3575;3415;8012;796;15799
12.07.2016;21 - 22;3495;3309;7972;746;15522
12.07.2016;22 - 23;3304;2927;7942;704;14876
12.07.2016;23 - 00;2819;2067;7905;673;13463
13.07.2016;00 - 01;1410;1500;7745;625;11280
13.07.2016;01 - 02;1111;1367;7678;591;10747
13.07.2016;02 - 03;1092;1355;7630;567;10644
13.07.2016;03 - 04;1083;1345;7600;545;10573
13.07.2016;04 - 05;1105;1320;7584;515;10524
13.07.2016;05 - 06;1513;1412;7520;501;10946
13.07.2016;06 - 07;2341;2454;7558;476;12829
13.07.2016;07 - 08;3439;3936;7686;521;15583
13.07.2016;08 - 09;3648;4386;7808;562;16405
