Consumption SE areas in MWh;;;;;;
Data was last updated 31-12-2019;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
06.07.2018;14 - 15;979;1770;8994;2594;14337
06.07.2018;15 - 16;1003;1737;8899;2491;14130
06.07.2018;16 - 17;957;1687;8689;2403;13736
06.07.2018;17 - 18;990;1640;8592;2354;13576
06.07.2018;18 - 19;950;1657;8401;2305;13313
06.07.2018;19 - 20;922;1587;8103;2232;12844
06.07.2018;20 - 21;922;1388;7770;2155;12235
06.07.2018;21 - 22;924;1463;7449;2086;11922
06.07.2018;22 - 23;918;1482;7369;2042;11811
06.07.2018;23 - 00;869;1351;7170;1906;11296
07.07.2018;00 - 01;866;1313;6711;1737;10627
07.07.2018;01 - 02;796;1314;6438;1736;10284
07.07.2018;02 - 03;833;1387;6371;1721;10312
07.07.2018;03 - 04;839;1213;6195;1679;9926
07.07.2018;04 - 05;828;1103;6041;1643;9615
07.07.2018;05 - 06;865;1176;6010;1659;9710
07.07.2018;06 - 07;940;1272;6172;1746;10130
07.07.2018;07 - 08;901;1398;6494;1847;10640
07.07.2018;08 - 09;973;1377;7013;1982;11345
07.07.2018;09 - 10;928;1428;7487;2071;11914
07.07.2018;10 - 11;1018;1540;7845;2165;12568
07.07.2018;11 - 12;907;1414;7863;2223;12407
07.07.2018;12 - 13;966;1443;7864;2202;12475
07.07.2018;13 - 14;877;1395;7946;2201;12419
07.07.2018;14 - 15;811;1438;7788;2164;12201
07.07.2018;15 - 16;806;1437;7678;2166;12087
07.07.2018;16 - 17;819;1428;7415;2127;11789
07.07.2018;17 - 18;967;1494;7195;2098;11754
07.07.2018;18 - 19;973;1468;7253;2111;11805
07.07.2018;19 - 20;966;1412;7179;2025;11582
07.07.2018;20 - 21;935;1382;7061;1964;11342
07.07.2018;21 - 22;942;1368;6997;1961;11268
07.07.2018;22 - 23;885;1405;6879;1951;11120
07.07.2018;23 - 00;859;1350;6848;1843;10900
08.07.2018;00 - 01;856;1254;6611;1763;10484
08.07.2018;01 - 02;868;1282;6348;1719;10217
08.07.2018;02 - 03;843;1286;6222;1685;10036
08.07.2018;03 - 04;817;1290;6006;1633;9746
08.07.2018;04 - 05;817;1378;5808;1578;9581
08.07.2018;05 - 06;854;1411;5852;1537;9654
08.07.2018;06 - 07;871;1511;5979;1593;9954
08.07.2018;07 - 08;853;1542;6389;1683;10467
08.07.2018;08 - 09;897;1592;6715;1823;11027
08.07.2018;09 - 10;900;1517;6954;1934;11305
08.07.2018;10 - 11;952;1552;7337;2025;11866
08.07.2018;11 - 12;913;1551;7566;2067;12097
08.07.2018;12 - 13;911;1482;7554;2070;12017
08.07.2018;13 - 14;930;1540;7541;2054;12065
08.07.2018;14 - 15;958;1519;7508;2034;12019
08.07.2018;15 - 16;970;1525;7389;2004;11888
08.07.2018;16 - 17;973;1542;7402;2008;11925
08.07.2018;17 - 18;995;1567;7513;2088;12163
08.07.2018;18 - 19;995;1535;7619;2107;12256
08.07.2018;19 - 20;984;1560;7533;2106;12183
08.07.2018;20 - 21;936;1609;7366;2107;12018
08.07.2018;21 - 22;933;1475;7223;2029;11660
08.07.2018;22 - 23;894;1531;7148;1978;11551
08.07.2018;23 - 00;757;1443;6983;1851;11034
09.07.2018;00 - 01;861;1358;6819;1753;10791
09.07.2018;01 - 02;783;1444;6632;1729;10588
09.07.2018;02 - 03;749;1387;6675;1706;10517
09.07.2018;03 - 04;748;1316;6581;1678;10323
09.07.2018;04 - 05;789;1380;6339;1605;10113
09.07.2018;05 - 06;735;1443;6496;1676;10350
09.07.2018;06 - 07;980;1503;7148;1986;11617
09.07.2018;07 - 08;848;1526;7908;2333;12615
09.07.2018;08 - 09;1060;1694;8318;2475;13547
09.07.2018;09 - 10;961;1675;8625;2548;13809
09.07.2018;10 - 11;1051;1701;8715;2623;14090
09.07.2018;11 - 12;1010;1764;8765;2655;14194
09.07.2018;12 - 13;1024;1792;8735;2683;14234
09.07.2018;13 - 14;986;1758;8644;2684;14072
09.07.2018;14 - 15;979;1741;8487;2633;13840
09.07.2018;15 - 16;943;1719;8481;2543;13686
09.07.2018;16 - 17;1005;1709;8394;2369;13477
09.07.2018;17 - 18;987;1648;8324;2347;13306
09.07.2018;18 - 19;976;1501;8395;2319;13191
09.07.2018;19 - 20;985;1526;8163;2337;13011
09.07.2018;20 - 21;977;1469;7990;2304;12740
09.07.2018;21 - 22;941;1476;7780;2285;12482
09.07.2018;22 - 23;842;1433;7587;2212;12074
09.07.2018;23 - 00;821;1337;7172;2071;11401
10.07.2018;00 - 01;835;1337;6787;1930;10889
10.07.2018;01 - 02;857;1329;6460;1884;10530
10.07.2018;02 - 03;848;1374;6380;1835;10437
10.07.2018;03 - 04;832;1312;6238;1796;10178
10.07.2018;04 - 05;752;1302;6041;1776;9871
10.07.2018;05 - 06;805;1286;6291;1849;10231
10.07.2018;06 - 07;706;1472;6976;2125;11279
10.07.2018;07 - 08;847;1588;7769;2466;12670
10.07.2018;08 - 09;977;1558;8339;2654;13528
10.07.2018;09 - 10;1039;1594;8592;2668;13893
10.07.2018;10 - 11;951;1589;8855;2688;14083
10.07.2018;11 - 12;854;1675;8880;2700;14109
10.07.2018;12 - 13;895;1632;8894;2727;14148
10.07.2018;13 - 14;925;1674;8830;2732;14161
10.07.2018;14 - 15;934;1627;8748;2693;14002
10.07.2018;15 - 16;965;1608;8769;2597;13939
10.07.2018;16 - 17;977;1603;8699;2562;13841
10.07.2018;17 - 18;1028;1577;8773;2549;13927
10.07.2018;18 - 19;974;1535;8576;2411;13496
10.07.2018;19 - 20;923;1544;8403;2366;13236
10.07.2018;20 - 21;924;1498;8118;2326;12866
10.07.2018;21 - 22;879;1582;7835;2244;12540
10.07.2018;22 - 23;930;1426;7650;2190;12196
10.07.2018;23 - 00;815;1453;7321;1975;11564
11.07.2018;00 - 01;915;1333;6927;1865;11040
11.07.2018;01 - 02;904;1380;6777;1789;10850
11.07.2018;02 - 03;889;1309;6627;1757;10582
11.07.2018;03 - 04;815;1240;6534;1716;10305
11.07.2018;04 - 05;766;1197;6457;1684;10104
11.07.2018;05 - 06;817;1324;6598;1694;10433
11.07.2018;06 - 07;856;1413;7113;1960;11342
11.07.2018;07 - 08;875;1510;7941;2320;12646
11.07.2018;08 - 09;899;1629;8351;2457;13336
11.07.2018;09 - 10;991;1562;8675;2424;13652
11.07.2018;10 - 11;1011;1522;8815;2533;13881
11.07.2018;11 - 12;1037;1542;8871;2563;14013
11.07.2018;12 - 13;918;1459;8799;2573;13749
11.07.2018;13 - 14;1013;1404;8732;2544;13693
11.07.2018;14 - 15;969;1396;8766;2534;13665
11.07.2018;15 - 16;911;1309;8768;2498;13486
11.07.2018;16 - 17;930;1377;8686;2473;13466
11.07.2018;17 - 18;936;1425;8641;2530;13532
11.07.2018;18 - 19;1147;1407;8570;2480;13604
11.07.2018;19 - 20;1035;1412;8376;2430;13253
11.07.2018;20 - 21;989;1463;8083;2338;12873
11.07.2018;21 - 22;965;1385;7806;2237;12393
11.07.2018;22 - 23;853;1257;7628;2222;11960
11.07.2018;23 - 00;843;1262;7270;2092;11467
12.07.2018;00 - 01;754;1280;6823;1888;10745
12.07.2018;01 - 02;863;1288;6620;1789;10560
12.07.2018;02 - 03;871;1256;6481;1758;10366
12.07.2018;03 - 04;847;1301;6378;1747;10273
12.07.2018;04 - 05;867;1295;6216;1691;10069
12.07.2018;05 - 06;888;1346;6501;1751;10486
12.07.2018;06 - 07;1011;1442;6967;1947;11367
12.07.2018;07 - 08;933;1580;7722;2277;12512
12.07.2018;08 - 09;988;1567;8236;2454;13245
12.07.2018;09 - 10;989;1508;8451;2492;13440
12.07.2018;10 - 11;962;1623;8615;2552;13752
12.07.2018;11 - 12;967;1682;8643;2573;13865
12.07.2018;12 - 13;938;1690;8570;2556;13754
12.07.2018;13 - 14;995;1635;8567;2609;13806
12.07.2018;14 - 15;986;1607;8489;2606;13688
12.07.2018;15 - 16;958;1589;8443;2542;13532
12.07.2018;16 - 17;867;1510;8398;2424;13199
12.07.2018;17 - 18;921;1622;8393;2411;13347
12.07.2018;18 - 19;853;1656;8243;2354;13106
12.07.2018;19 - 20;858;1668;8026;2304;12856
12.07.2018;20 - 21;867;1560;7840;2310;12577
12.07.2018;21 - 22;930;1471;7528;2239;12168
12.07.2018;22 - 23;915;1551;7419;2171;12056
12.07.2018;23 - 00;741;1506;7153;2029;11429
13.07.2018;00 - 01;756;1402;6760;1937;10855
13.07.2018;01 - 02;808;1365;6471;1851;10495
13.07.2018;02 - 03;831;1395;6420;1821;10467
13.07.2018;03 - 04;784;1389;6337;1800;10310
13.07.2018;04 - 05;812;1242;6185;1757;9996
13.07.2018;05 - 06;780;1400;6372;1815;10367
13.07.2018;06 - 07;772;1515;6960;2017;11264
13.07.2018;07 - 08;841;1699;7615;2332;12487
13.07.2018;08 - 09;937;1693;8186;2506;13322
13.07.2018;09 - 10;983;1704;8535;2595;13817
13.07.2018;10 - 11;857;1710;8686;2651;13904
13.07.2018;11 - 12;1013;1506;8662;2612;13793
13.07.2018;12 - 13;921;1494;8617;2533;13565
13.07.2018;13 - 14;948;1487;8529;2427;13391
13.07.2018;14 - 15;928;1615;8379;2367;13289
13.07.2018;15 - 16;1047;1575;8272;2367;13261
13.07.2018;16 - 17;983;1436;8135;2354;12908
13.07.2018;17 - 18;918;1596;8120;2337;12971
13.07.2018;18 - 19;999;1646;7933;2262;12840
13.07.2018;19 - 20;991;1540;7772;2153;12456
13.07.2018;20 - 21;934;1458;7480;2076;11948
13.07.2018;21 - 22;1015;1331;7234;2004;11584
13.07.2018;22 - 23;836;1415;7143;1986;11380
13.07.2018;23 - 00;951;1381;6913;1849;11094
14.07.2018;00 - 01;873;1308;6539;1708;10428
14.07.2018;01 - 02;908;1340;6295;1626;10169
14.07.2018;02 - 03;847;1377;6229;1591;10044
14.07.2018;03 - 04;810;1338;6019;1550;9717
14.07.2018;04 - 05;851;1319;5805;1479;9454
14.07.2018;05 - 06;830;1287;5743;1451;9311
14.07.2018;06 - 07;946;1298;5944;1503;9691
14.07.2018;07 - 08;854;1404;6252;1632;10142
14.07.2018;08 - 09;789;1439;6684;1820;10732
14.07.2018;09 - 10;988;1492;7114;1979;11573
14.07.2018;10 - 11;955;1511;7325;2048;11839
14.07.2018;11 - 12;989;1507;7401;2084;11981
14.07.2018;12 - 13;969;1440;7358;2032;11799
14.07.2018;13 - 14;939;1466;7263;1963;11631
14.07.2018;14 - 15;819;1465;7177;1940;11401
14.07.2018;15 - 16;804;1447;7225;1906;11382
14.07.2018;16 - 17;901;1384;7205;1908;11398
14.07.2018;17 - 18;914;1467;7005;1969;11355
14.07.2018;18 - 19;938;1451;7085;1983;11457
14.07.2018;19 - 20;853;1430;7086;1941;11310
14.07.2018;20 - 21;861;1434;6877;1891;11063
14.07.2018;21 - 22;880;1455;6569;1856;10760
14.07.2018;22 - 23;861;1320;6662;1863;10706
14.07.2018;23 - 00;854;1224;6522;1725;10325
15.07.2018;00 - 01;807;1293;6336;1648;10084
15.07.2018;01 - 02;822;1263;6176;1568;9829
15.07.2018;02 - 03;813;1331;6044;1518;9706
15.07.2018;03 - 04;796;1296;5977;1474;9543
15.07.2018;04 - 05;797;1300;5756;1429;9282
15.07.2018;05 - 06;815;1321;5732;1413;9281
15.07.2018;06 - 07;826;1365;5923;1474;9588
15.07.2018;07 - 08;847;1401;6193;1617;10058
15.07.2018;08 - 09;893;1401;6483;1756;10533
15.07.2018;09 - 10;941;1420;6930;1856;11147
15.07.2018;10 - 11;920;1456;7163;1919;11458
15.07.2018;11 - 12;919;1437;7292;1963;11611
15.07.2018;12 - 13;921;1441;7241;1977;11580
15.07.2018;13 - 14;900;1440;7222;1961;11523
15.07.2018;14 - 15;936;1387;7229;1949;11501
15.07.2018;15 - 16;945;1433;7251;1942;11571
15.07.2018;16 - 17;950;1472;7260;1970;11652
15.07.2018;17 - 18;975;1435;7272;1965;11647
15.07.2018;18 - 19;970;1458;7239;1964;11631
15.07.2018;19 - 20;1008;1480;7155;1979;11622
15.07.2018;20 - 21;968;1469;7012;1961;11410
15.07.2018;21 - 22;942;1405;6845;1911;11103
15.07.2018;22 - 23;842;1310;6777;1919;10848
15.07.2018;23 - 00;810;1214;6605;1765;10394
16.07.2018;00 - 01;742;1269;6277;1614;9902
16.07.2018;01 - 02;840;1221;6118;1534;9713
16.07.2018;02 - 03;840;1225;5971;1521;9557
16.07.2018;03 - 04;801;1187;5932;1522;9442
16.07.2018;04 - 05;746;1159;5778;1488;9171
16.07.2018;05 - 06;829;1178;5954;1524;9485
16.07.2018;06 - 07;795;1238;6498;1729;10260
16.07.2018;07 - 08;956;1481;7211;2076;11724
16.07.2018;08 - 09;916;1610;7754;2325;12605
16.07.2018;09 - 10;925;1607;8115;2397;13044
16.07.2018;10 - 11;1019;1659;8345;2432;13455
16.07.2018;11 - 12;861;1698;8399;2425;13383
16.07.2018;12 - 13;949;1588;8330;2397;13264
16.07.2018;13 - 14;975;1503;8337;2398;13213
16.07.2018;14 - 15;1038;1495;8280;2367;13180
16.07.2018;15 - 16;1050;1521;8190;2342;13103
16.07.2018;16 - 17;995;1542;8102;2294;12933
16.07.2018;17 - 18;1030;1628;8099;2270;13027
16.07.2018;18 - 19;1037;1552;7994;2257;12840
16.07.2018;19 - 20;1017;1558;7783;2242;12600
16.07.2018;20 - 21;972;1454;7618;2195;12239
16.07.2018;21 - 22;958;1430;7403;2125;11916
16.07.2018;22 - 23;834;1273;7219;2108;11434
16.07.2018;23 - 00;916;1251;6842;1905;10914
17.07.2018;00 - 01;881;1271;6423;1748;10323
17.07.2018;01 - 02;867;1287;6201;1672;10027
17.07.2018;02 - 03;877;1280;6129;1645;9931
17.07.2018;03 - 04;796;1248;6062;1615;9721
17.07.2018;04 - 05;823;1268;5794;1598;9483
17.07.2018;05 - 06;844;1242;5909;1597;9592
17.07.2018;06 - 07;886;1378;6439;1742;10445
17.07.2018;07 - 08;951;1456;7152;2035;11594
17.07.2018;08 - 09;956;1580;7700;2322;12558
17.07.2018;09 - 10;990;1595;8025;2387;12997
17.07.2018;10 - 11;962;1572;8163;2449;13146
17.07.2018;11 - 12;982;1553;8213;2468;13216
17.07.2018;12 - 13;939;1530;8221;2421;13111
17.07.2018;13 - 14;979;1515;8273;2391;13158
17.07.2018;14 - 15;1021;1521;8172;2356;13070
17.07.2018;15 - 16;971;1469;8056;2252;12748
17.07.2018;16 - 17;1034;1523;7906;2239;12702
17.07.2018;17 - 18;889;1571;7911;2231;12602
17.07.2018;18 - 19;882;1569;7760;2188;12399
17.07.2018;19 - 20;995;1522;7696;2181;12394
17.07.2018;20 - 21;900;1521;7568;2174;12163
17.07.2018;21 - 22;898;1465;7364;2163;11890
17.07.2018;22 - 23;893;1357;7292;2078;11620
17.07.2018;23 - 00;795;1245;7019;1883;10942
18.07.2018;00 - 01;823;1132;6649;1756;10360
18.07.2018;01 - 02;807;1254;6400;1655;10116
18.07.2018;02 - 03;816;1261;6261;1634;9972
18.07.2018;03 - 04;789;1240;6200;1662;9891
18.07.2018;04 - 05;810;1266;5990;1696;9762
18.07.2018;05 - 06;878;1246;6145;1690;9959
18.07.2018;06 - 07;875;1369;6600;1865;10709
18.07.2018;07 - 08;900;1468;7306;2152;11826
18.07.2018;08 - 09;948;1487;7891;2304;12630
18.07.2018;09 - 10;915;1597;8207;2434;13153
18.07.2018;10 - 11;920;1685;8373;2513;13491
18.07.2018;11 - 12;889;1631;8417;2481;13418
18.07.2018;12 - 13;900;1489;8426;2474;13289
18.07.2018;13 - 14;941;1432;8379;2421;13173
18.07.2018;14 - 15;926;1512;8249;2340;13027
18.07.2018;15 - 16;935;1304;8169;2310;12718
18.07.2018;16 - 17;810;1289;8062;2298;12459
18.07.2018;17 - 18;872;1426;7946;2276;12520
18.07.2018;18 - 19;969;1605;7929;2219;12722
18.07.2018;19 - 20;899;1626;7791;2165;12481
18.07.2018;20 - 21;899;1516;7566;2063;12044
18.07.2018;21 - 22;918;1518;7385;2016;11837
18.07.2018;22 - 23;844;1454;7352;1981;11631
18.07.2018;23 - 00;758;1333;6989;1784;10864
19.07.2018;00 - 01;781;1271;6648;1637;10337
19.07.2018;01 - 02;811;1271;6397;1583;10062
19.07.2018;02 - 03;788;1185;6187;1578;9738
19.07.2018;03 - 04;872;1120;5978;1598;9568
19.07.2018;04 - 05;796;1139;5805;1585;9325
19.07.2018;05 - 06;814;1227;5942;1574;9557
19.07.2018;06 - 07;882;1337;6429;1716;10364
19.07.2018;07 - 08;881;1419;7045;2009;11354
19.07.2018;08 - 09;908;1401;7572;2207;12088
19.07.2018;09 - 10;915;1494;7905;2304;12618
19.07.2018;10 - 11;856;1522;8026;2344;12748
19.07.2018;11 - 12;858;1497;8177;2335;12867
19.07.2018;12 - 13;905;1463;8272;2310;12950
19.07.2018;13 - 14;899;1385;8272;2289;12845
19.07.2018;14 - 15;896;1424;8251;2217;12788
19.07.2018;15 - 16;879;1512;8189;2208;12788
19.07.2018;16 - 17;860;1557;8094;2208;12719
19.07.2018;17 - 18;687;1611;8041;2210;12549
19.07.2018;18 - 19;858;1546;7862;2191;12457
19.07.2018;19 - 20;979;1493;7727;2158;12357
19.07.2018;20 - 21;858;1513;7542;2112;12025
19.07.2018;21 - 22;877;1492;7296;2049;11714
19.07.2018;22 - 23;870;1532;7227;2002;11631
19.07.2018;23 - 00;855;1420;6818;1809;10902
20.07.2018;00 - 01;838;1263;6504;1692;10297
20.07.2018;01 - 02;882;1310;6291;1620;10103
20.07.2018;02 - 03;913;1269;6175;1577;9934
20.07.2018;03 - 04;809;1282;6097;1556;9744
20.07.2018;04 - 05;884;1305;6022;1523;9734
20.07.2018;05 - 06;842;1345;6140;1543;9870
20.07.2018;06 - 07;881;1462;6595;1743;10681
20.07.2018;07 - 08;974;1539;7265;2074;11852
20.07.2018;08 - 09;894;1577;7776;2223;12470
20.07.2018;09 - 10;976;1597;8038;2288;12899
20.07.2018;10 - 11;998;1625;8197;2348;13168
20.07.2018;11 - 12;1046;1666;8175;2370;13257
20.07.2018;12 - 13;1044;1616;8192;2371;13223
20.07.2018;13 - 14;1011;1603;8163;2327;13104
20.07.2018;14 - 15;1018;1489;8041;2302;12850
20.07.2018;15 - 16;1001;1439;7953;2229;12622
20.07.2018;16 - 17;981;1431;7879;2183;12474
20.07.2018;17 - 18;1018;1457;7890;2188;12553
20.07.2018;18 - 19;992;1430;7793;2124;12339
20.07.2018;19 - 20;1056;1368;7567;2019;12010
20.07.2018;20 - 21;970;1316;7278;1943;11507
20.07.2018;21 - 22;934;1370;6971;1889;11164
20.07.2018;22 - 23;823;1290;6830;1837;10780
20.07.2018;23 - 00;881;1291;6642;1679;10493
21.07.2018;00 - 01;925;1272;6373;1528;10098
21.07.2018;01 - 02;879;1323;6164;1434;9800
21.07.2018;02 - 03;838;1270;6069;1390;9567
21.07.2018;03 - 04;853;1240;5924;1397;9414
21.07.2018;04 - 05;827;1266;5773;1388;9254
21.07.2018;05 - 06;858;1255;5708;1340;9161
21.07.2018;06 - 07;882;1269;5829;1392;9372
21.07.2018;07 - 08;851;1323;6091;1583;9848
21.07.2018;08 - 09;920;1398;6462;1778;10558
21.07.2018;09 - 10;910;1426;6840;1928;11104
21.07.2018;10 - 11;974;1453;7099;1969;11495
21.07.2018;11 - 12;993;1447;7171;2000;11611
21.07.2018;12 - 13;997;1389;7142;1989;11517
21.07.2018;13 - 14;999;1399;7172;1980;11550
21.07.2018;14 - 15;952;1351;7156;1903;11362
21.07.2018;15 - 16;934;1437;7130;1872;11373
21.07.2018;16 - 17;918;1523;7115;1886;11442
21.07.2018;17 - 18;910;1506;7346;1920;11682
21.07.2018;18 - 19;757;1491;7426;1917;11591
21.07.2018;19 - 20;667;1376;7156;1902;11101
21.07.2018;20 - 21;792;1280;6820;1889;10781
21.07.2018;21 - 22;969;1259;6553;1861;10642
21.07.2018;22 - 23;960;1386;6442;1877;10665
21.07.2018;23 - 00;958;1291;6299;1766;10314
22.07.2018;00 - 01;850;1244;6056;1651;9801
22.07.2018;01 - 02;845;1212;6069;1555;9681
22.07.2018;02 - 03;820;1272;5991;1512;9595
22.07.2018;03 - 04;821;1250;5888;1480;9439
22.07.2018;04 - 05;848;1246;5712;1436;9242
22.07.2018;05 - 06;839;1250;5677;1367;9133
22.07.2018;06 - 07;811;1255;5851;1401;9318
22.07.2018;07 - 08;837;1324;6084;1562;9807
22.07.2018;08 - 09;874;1382;6218;1699;10173
22.07.2018;09 - 10;961;1467;6677;1823;10928
22.07.2018;10 - 11;931;1503;6902;1924;11260
22.07.2018;11 - 12;932;1479;7035;1955;11401
22.07.2018;12 - 13;993;1431;7053;1955;11432
22.07.2018;13 - 14;956;1429;6991;1970;11346
22.07.2018;14 - 15;929;1372;6902;1930;11133
22.07.2018;15 - 16;962;1407;6743;1878;10990
22.07.2018;16 - 17;965;1458;6698;1859;10980
22.07.2018;17 - 18;832;1417;6786;1912;10947
22.07.2018;18 - 19;744;1469;6916;1902;11031
22.07.2018;19 - 20;827;1478;6938;1903;11146
22.07.2018;20 - 21;788;1400;6909;1924;11021
22.07.2018;21 - 22;903;1383;6807;1930;11023
22.07.2018;22 - 23;966;1324;6740;1919;10949
22.07.2018;23 - 00;857;1199;6470;1776;10302
23.07.2018;00 - 01;803;1244;6284;1665;9996
23.07.2018;01 - 02;772;1197;6050;1583;9602
23.07.2018;02 - 03;764;1185;6024;1524;9497
23.07.2018;03 - 04;790;1217;6038;1465;9510
23.07.2018;04 - 05;795;1290;5939;1437;9461
23.07.2018;05 - 06;728;1310;6025;1489;9552
23.07.2018;06 - 07;759;1400;6466;1670;10295
23.07.2018;07 - 08;947;1434;7146;2000;11527
23.07.2018;08 - 09;878;1574;7638;2192;12282
23.07.2018;09 - 10;872;1602;7948;2316;12738
23.07.2018;10 - 11;835;1627;8114;2352;12928
23.07.2018;11 - 12;994;1644;8180;2380;13198
23.07.2018;12 - 13;882;1548;8164;2371;12965
23.07.2018;13 - 14;907;1510;8145;2369;12931
23.07.2018;14 - 15;896;1497;8087;2319;12799
23.07.2018;15 - 16;966;1488;8107;2301;12862
23.07.2018;16 - 17;991;1514;7980;2245;12730
23.07.2018;17 - 18;865;1551;8021;2207;12644
23.07.2018;18 - 19;946;1516;7828;2174;12464
23.07.2018;19 - 20;969;1486;7755;2118;12328
23.07.2018;20 - 21;875;1511;7481;2092;11959
23.07.2018;21 - 22;840;1494;7331;2103;11768
23.07.2018;22 - 23;817;1400;7275;2099;11591
23.07.2018;23 - 00;863;1429;6907;1932;11131
24.07.2018;00 - 01;858;1390;6462;1744;10454
24.07.2018;01 - 02;796;1358;6219;1642;10015
24.07.2018;02 - 03;757;1275;6094;1563;9689
24.07.2018;03 - 04;722;1248;5981;1531;9482
24.07.2018;04 - 05;900;1224;5809;1484;9417
24.07.2018;05 - 06;714;1265;5864;1482;9325
24.07.2018;06 - 07;781;1330;6401;1733;10245
24.07.2018;07 - 08;846;1492;6978;2045;11361
24.07.2018;08 - 09;943;1531;7520;2278;12272
24.07.2018;09 - 10;919;1498;7928;2343;12688
24.07.2018;10 - 11;940;1527;8119;2419;13005
24.07.2018;11 - 12;930;1578;8157;2414;13079
24.07.2018;12 - 13;923;1531;8116;2368;12938
24.07.2018;13 - 14;939;1511;8070;2363;12883
24.07.2018;14 - 15;908;1517;8047;2337;12809
24.07.2018;15 - 16;879;1521;8074;2308;12782
24.07.2018;16 - 17;1034;1451;8006;2282;12773
24.07.2018;17 - 18;958;1386;8025;2282;12651
24.07.2018;18 - 19;991;1296;7861;2255;12403
24.07.2018;19 - 20;996;1257;7688;2215;12156
24.07.2018;20 - 21;925;1282;7428;2150;11785
24.07.2018;21 - 22;950;1199;7209;2093;11451
24.07.2018;22 - 23;726;1149;7063;2084;11022
24.07.2018;23 - 00;806;1187;6636;1928;10557
25.07.2018;00 - 01;791;1281;6339;1745;10156
25.07.2018;01 - 02;769;1373;6169;1666;9977
25.07.2018;02 - 03;817;1493;6089;1621;10020
25.07.2018;03 - 04;851;1502;5983;1606;9942
25.07.2018;04 - 05;870;1433;5844;1589;9736
25.07.2018;05 - 06;862;1420;5920;1588;9790
25.07.2018;06 - 07;914;1314;6358;1778;10364
25.07.2018;07 - 08;827;1578;7074;2051;11530
25.07.2018;08 - 09;893;1597;7564;2255;12309
25.07.2018;09 - 10;912;1569;7847;2369;12697
25.07.2018;10 - 11;939;1472;8045;2418;12874
25.07.2018;11 - 12;967;1450;8100;2451;12968
25.07.2018;12 - 13;896;1471;8201;2430;12998
25.07.2018;13 - 14;872;1474;8200;2386;12932
25.07.2018;14 - 15;925;1393;8099;2315;12732
25.07.2018;15 - 16;1006;1429;8114;2295;12844
25.07.2018;16 - 17;849;1439;8071;2259;12618
25.07.2018;17 - 18;878;1573;8091;2272;12814
25.07.2018;18 - 19;1017;1561;7938;2211;12727
25.07.2018;19 - 20;1015;1556;7719;2181;12471
25.07.2018;20 - 21;902;1481;7537;2132;12052
25.07.2018;21 - 22;959;1282;7394;2086;11721
25.07.2018;22 - 23;801;1219;7257;2068;11345
25.07.2018;23 - 00;836;1253;6856;1901;10846
26.07.2018;00 - 01;821;1201;6414;1756;10192
26.07.2018;01 - 02;829;1233;6194;1675;9931
26.07.2018;02 - 03;826;1284;6094;1673;9877
26.07.2018;03 - 04;841;1194;6032;1667;9734
26.07.2018;04 - 05;804;1317;5923;1617;9661
26.07.2018;05 - 06;890;1339;5944;1583;9756
26.07.2018;06 - 07;1070;1464;6355;1729;10618
26.07.2018;07 - 08;854;1542;7117;2011;11524
26.07.2018;08 - 09;809;1618;7620;2220;12267
26.07.2018;09 - 10;988;1611;7892;2303;12794
26.07.2018;10 - 11;1013;1684;8090;2377;13164
26.07.2018;11 - 12;1029;1620;8241;2403;13293
26.07.2018;12 - 13;931;1536;8242;2388;13097
26.07.2018;13 - 14;957;1574;8169;2359;13059
26.07.2018;14 - 15;970;1594;8168;2310;13042
26.07.2018;15 - 16;901;1624;8117;2268;12910
26.07.2018;16 - 17;994;1630;8126;2210;12960
26.07.2018;17 - 18;1011;1563;8137;2212;12923
26.07.2018;18 - 19;969;1524;7979;2201;12673
26.07.2018;19 - 20;932;1538;7827;2175;12472
26.07.2018;20 - 21;941;1544;7624;2123;12232
26.07.2018;21 - 22;808;1539;7411;2088;11846
26.07.2018;22 - 23;830;1478;7307;2049;11664
26.07.2018;23 - 00;900;1248;6989;1851;10988
27.07.2018;00 - 01;880;1258;6624;1739;10501
27.07.2018;01 - 02;875;1242;6344;1674;10135
27.07.2018;02 - 03;886;1183;6226;1625;9920
27.07.2018;03 - 04;954;1181;6178;1594;9907
27.07.2018;04 - 05;851;1205;6031;1575;9662
27.07.2018;05 - 06;848;1161;6050;1574;9633
27.07.2018;06 - 07;944;1232;6527;1734;10437
27.07.2018;07 - 08;976;1449;7170;2063;11658
27.07.2018;08 - 09;909;1547;7760;2289;12505
27.07.2018;09 - 10;956;1494;8056;2387;12893
27.07.2018;10 - 11;988;1573;8215;2419;13195
27.07.2018;11 - 12;987;1601;8271;2373;13232
27.07.2018;12 - 13;956;1581;8189;2348;13074
27.07.2018;13 - 14;974;1568;8265;2305;13112
27.07.2018;14 - 15;978;1564;8157;2267;12966
27.07.2018;15 - 16;979;1616;8086;2195;12876
27.07.2018;16 - 17;954;1692;8018;2156;12820
27.07.2018;17 - 18;1006;1653;7966;2138;12763
27.07.2018;18 - 19;1005;1619;7783;2075;12482
27.07.2018;19 - 20;960;1563;7540;2051;12114
27.07.2018;20 - 21;783;1512;7397;2070;11762
27.07.2018;21 - 22;832;1332;7289;2110;11563
27.07.2018;22 - 23;817;1223;7163;2030;11233
27.07.2018;23 - 00;775;1171;6722;1887;10555
