Consumption SE areas in MWh;;;;;;
Data was last updated 01-01-2019;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
23.09.2017;07 - 08;856;1553;7818;2167;12393
23.09.2017;08 - 09;897;1667;8444;2321;13329
23.09.2017;09 - 10;1178;1716;8974;2457;14325
23.09.2017;10 - 11;1057;1755;9226;2547;14586
23.09.2017;11 - 12;1010;1793;9386;2546;14736
23.09.2017;12 - 13;1008;1772;9197;2529;14505
23.09.2017;13 - 14;953;1754;9084;2485;14276
23.09.2017;14 - 15;961;1726;9009;2420;14117
23.09.2017;15 - 16;962;1748;8962;2435;14107
23.09.2017;16 - 17;1057;1735;8955;2450;14197
23.09.2017;17 - 18;1013;1811;9238;2527;14589
23.09.2017;18 - 19;1071;1771;9252;2495;14588
23.09.2017;19 - 20;1070;1773;9461;2566;14869
23.09.2017;20 - 21;1049;1694;8993;2470;14207
23.09.2017;21 - 22;1065;1604;8496;2344;13508
23.09.2017;22 - 23;885;1508;7947;2201;12540
23.09.2017;23 - 00;918;1386;7518;2090;11912
24.09.2017;00 - 01;877;1459;7219;1972;11527
24.09.2017;01 - 02;907;1415;6999;1916;11236
24.09.2017;02 - 03;919;1371;6855;1883;11028
24.09.2017;03 - 04;908;1360;6912;1864;11044
24.09.2017;04 - 05;923;1414;6927;1858;11122
24.09.2017;05 - 06;902;1449;7057;1892;11300
24.09.2017;06 - 07;912;1459;7169;2012;11551
24.09.2017;07 - 08;957;1364;7341;2074;11737
24.09.2017;08 - 09;975;1557;7847;2249;12628
24.09.2017;09 - 10;1028;1601;8296;2385;13310
24.09.2017;10 - 11;969;1632;8676;2455;13731
24.09.2017;11 - 12;1003;1600;8835;2459;13898
24.09.2017;12 - 13;1001;1601;8810;2406;13819
24.09.2017;13 - 14;1052;1577;8789;2296;13713
24.09.2017;14 - 15;984;1619;8620;2250;13473
24.09.2017;15 - 16;934;1647;8534;2228;13343
24.09.2017;16 - 17;1014;1674;8693;2283;13664
24.09.2017;17 - 18;1166;1728;9062;2415;14372
24.09.2017;18 - 19;851;1716;9282;2472;14322
24.09.2017;19 - 20;1045;1743;9544;2555;14887
24.09.2017;20 - 21;971;1630;9328;2452;14380
24.09.2017;21 - 22;1000;1664;8698;2286;13648
24.09.2017;22 - 23;899;1598;8096;2107;12699
24.09.2017;23 - 00;911;1576;7596;2008;12091
25.09.2017;00 - 01;851;1417;7258;1933;11459
25.09.2017;01 - 02;884;1361;7110;1893;11247
25.09.2017;02 - 03;888;1399;7102;1879;11268
25.09.2017;03 - 04;918;1494;7206;1908;11526
25.09.2017;04 - 05;881;1396;7313;1954;11544
25.09.2017;05 - 06;941;1580;7745;2097;12363
25.09.2017;06 - 07;967;1769;8994;2506;14235
25.09.2017;07 - 08;1219;1756;9876;2819;15670
25.09.2017;08 - 09;1102;1973;10266;3001;16342
25.09.2017;09 - 10;1191;1903;10265;3002;16360
25.09.2017;10 - 11;1201;1854;10409;3002;16465
25.09.2017;11 - 12;1192;1841;10311;2901;16245
25.09.2017;12 - 13;1109;1834;10224;2725;15892
25.09.2017;13 - 14;1117;1836;10049;2635;15636
25.09.2017;14 - 15;1078;1826;10003;2609;15516
25.09.2017;15 - 16;1253;1867;9884;2626;15630
25.09.2017;16 - 17;1053;1920;9886;2592;15450
25.09.2017;17 - 18;1147;1834;9946;2662;15589
25.09.2017;18 - 19;1139;1864;9923;2756;15682
25.09.2017;19 - 20;1047;1874;10143;2896;15959
25.09.2017;20 - 21;1204;1859;9675;2799;15536
25.09.2017;21 - 22;1053;1693;9111;2618;14475
25.09.2017;22 - 23;1049;1562;8363;2396;13370
25.09.2017;23 - 00;1006;1486;7855;2208;12555
26.09.2017;00 - 01;923;1113;7179;1903;11117
26.09.2017;01 - 02;947;1264;7004;1794;11010
26.09.2017;02 - 03;910;1288;6926;1786;10910
26.09.2017;03 - 04;898;1219;6900;1798;10814
26.09.2017;04 - 05;929;1232;6999;1822;10981
26.09.2017;05 - 06;860;1294;7365;2040;11559
26.09.2017;06 - 07;1044;1536;8650;2393;13623
26.09.2017;07 - 08;1164;1705;9555;2701;15125
26.09.2017;08 - 09;1126;1674;9873;2824;15497
26.09.2017;09 - 10;1092;1621;10009;2787;15509
26.09.2017;10 - 11;1029;1597;9946;2752;15323
26.09.2017;11 - 12;1190;1655;9763;2698;15306
26.09.2017;12 - 13;1114;1724;9838;2684;15360
26.09.2017;13 - 14;1027;1634;9746;2674;15082
26.09.2017;14 - 15;1048;1670;9692;2645;15055
26.09.2017;15 - 16;1032;1680;9632;2680;15024
26.09.2017;16 - 17;1019;1694;9607;2574;14894
26.09.2017;17 - 18;1007;1704;9661;2603;14975
26.09.2017;18 - 19;1019;1669;9719;2622;15029
26.09.2017;19 - 20;999;1710;9897;2638;15244
26.09.2017;20 - 21;1065;1642;9545;2541;14793
26.09.2017;21 - 22;1018;1677;8978;2337;14010
26.09.2017;22 - 23;958;1673;8216;2145;12991
26.09.2017;23 - 00;996;1430;7577;1938;11941
27.09.2017;00 - 01;939;1336;7185;1831;11292
27.09.2017;01 - 02;865;1458;6959;1778;11060
27.09.2017;02 - 03;845;1368;6854;1750;10817
27.09.2017;03 - 04;838;1287;6879;1770;10774
27.09.2017;04 - 05;826;1296;6925;1832;10880
27.09.2017;05 - 06;924;1479;7172;1985;11559
27.09.2017;06 - 07;1140;1606;8711;2333;13789
27.09.2017;07 - 08;1038;1867;9647;2616;15167
27.09.2017;08 - 09;1144;1887;9891;2760;15682
27.09.2017;09 - 10;1162;1769;9969;2738;15637
27.09.2017;10 - 11;1051;1894;10015;2730;15689
27.09.2017;11 - 12;1102;1616;9928;2658;15304
27.09.2017;12 - 13;969;1701;9846;2597;15113
27.09.2017;13 - 14;1051;1818;9854;2619;15342
27.09.2017;14 - 15;941;1740;9814;2549;15044
27.09.2017;15 - 16;944;1713;9709;2560;14925
27.09.2017;16 - 17;969;1737;9598;2563;14868
27.09.2017;17 - 18;868;1715;9699;2603;14885
27.09.2017;18 - 19;1040;1714;9714;2655;15123
27.09.2017;19 - 20;1029;1778;9828;2731;15365
27.09.2017;20 - 21;1032;1679;9493;2589;14792
27.09.2017;21 - 22;879;1646;8859;2398;13782
27.09.2017;22 - 23;909;1503;8133;2220;12764
27.09.2017;23 - 00;904;1396;7557;2023;11880
28.09.2017;00 - 01;783;1288;7185;1949;11205
28.09.2017;01 - 02;797;1385;6883;1861;10925
28.09.2017;02 - 03;792;1363;6874;1855;10884
28.09.2017;03 - 04;789;1275;6845;1846;10754
28.09.2017;04 - 05;766;1248;6945;1845;10805
28.09.2017;05 - 06;733;1224;7389;1986;11332
28.09.2017;06 - 07;860;1566;8551;2323;13300
28.09.2017;07 - 08;993;1656;9495;2643;14788
28.09.2017;08 - 09;786;1590;9703;2760;14840
28.09.2017;09 - 10;799;1577;9837;2752;14965
28.09.2017;10 - 11;809;1591;9860;2726;14986
28.09.2017;11 - 12;1120;1654;10099;2632;15505
28.09.2017;12 - 13;1152;1579;9553;2575;14859
28.09.2017;13 - 14;1204;1545;9448;2600;14797
28.09.2017;14 - 15;1095;1515;9389;2564;14563
28.09.2017;15 - 16;1132;1519;9310;2576;14537
28.09.2017;16 - 17;1194;1594;9474;2544;14806
28.09.2017;17 - 18;1141;1628;9598;2524;14891
28.09.2017;18 - 19;1286;1609;9702;2509;15106
28.09.2017;19 - 20;1255;1691;9739;2674;15359
28.09.2017;20 - 21;1234;1762;9333;2629;14958
28.09.2017;21 - 22;1168;1620;8769;2400;13957
28.09.2017;22 - 23;1068;1488;8143;2205;12904
28.09.2017;23 - 00;1112;1472;7595;2033;12212
29.09.2017;00 - 01;908;1315;7261;2012;11496
29.09.2017;01 - 02;1010;1297;7185;1968;11459
29.09.2017;02 - 03;972;1333;7037;1879;11221
29.09.2017;03 - 04;948;1340;7073;1838;11198
29.09.2017;04 - 05;840;1376;7346;1871;11434
29.09.2017;05 - 06;979;1361;7696;2048;12084
29.09.2017;06 - 07;1112;1551;8903;2420;13987
29.09.2017;07 - 08;1259;1737;9853;2647;15495
29.09.2017;08 - 09;1184;1830;10080;2751;15844
29.09.2017;09 - 10;1109;1680;10225;2734;15748
29.09.2017;10 - 11;1139;1787;10276;2729;15931
29.09.2017;11 - 12;1107;1800;10070;2648;15624
29.09.2017;12 - 13;1096;1747;9943;2576;15362
29.09.2017;13 - 14;1097;1735;9728;2583;15143
29.09.2017;14 - 15;1096;1685;9508;2519;14808
29.09.2017;15 - 16;1063;1686;9431;2416;14596
29.09.2017;16 - 17;1058;1652;9426;2327;14463
29.09.2017;17 - 18;1114;1674;9596;2374;14758
29.09.2017;18 - 19;1110;1688;9679;2423;14899
29.09.2017;19 - 20;1056;1701;9622;2476;14855
29.09.2017;20 - 21;1056;1638;9233;2320;14247
29.09.2017;21 - 22;1015;1592;8617;2126;13349
29.09.2017;22 - 23;948;1512;8206;1967;12634
29.09.2017;23 - 00;1155;1469;7768;1865;12258
30.09.2017;00 - 01;960;1349;7401;1811;11520
30.09.2017;01 - 02;988;1339;7176;1755;11258
30.09.2017;02 - 03;963;1335;7099;1759;11157
30.09.2017;03 - 04;959;1361;7120;1788;11228
30.09.2017;04 - 05;921;1371;7052;1783;11126
30.09.2017;05 - 06;851;1366;7192;1837;11246
30.09.2017;06 - 07;914;1447;7474;1944;11780
30.09.2017;07 - 08;922;1476;7660;1967;12026
30.09.2017;08 - 09;1059;1523;8244;2106;12931
30.09.2017;09 - 10;1023;1567;8662;2165;13417
30.09.2017;10 - 11;982;1549;8676;2133;13340
30.09.2017;11 - 12;974;1662;8542;2114;13291
30.09.2017;12 - 13;987;1519;8488;2099;13093
30.09.2017;13 - 14;1037;1527;8403;2077;13043
30.09.2017;14 - 15;976;1563;8275;2021;12835
30.09.2017;15 - 16;985;1607;8117;2026;12734
30.09.2017;16 - 17;1005;1611;8133;2136;12886
30.09.2017;17 - 18;1029;1650;8406;2222;13307
30.09.2017;18 - 19;1188;1661;8709;2310;13869
30.09.2017;19 - 20;1033;1629;8859;2360;13881
30.09.2017;20 - 21;1017;1636;8534;2265;13451
30.09.2017;21 - 22;994;1572;8212;2189;12967
30.09.2017;22 - 23;1140;1472;7955;2054;12620
30.09.2017;23 - 00;1100;1428;7649;1907;12084
01.10.2017;00 - 01;827;1460;7378;1861;11525
01.10.2017;01 - 02;923;1388;7180;1833;11324
01.10.2017;02 - 03;915;1289;7135;1803;11143
01.10.2017;03 - 04;926;1352;7061;1790;11129
01.10.2017;04 - 05;944;1337;7090;1761;11131
01.10.2017;05 - 06;941;1375;7247;1776;11340
01.10.2017;06 - 07;942;1372;7394;1833;11542
01.10.2017;07 - 08;963;1369;7413;1857;11601
01.10.2017;08 - 09;1035;1421;7773;2004;12233
01.10.2017;09 - 10;1024;1389;8204;2146;12763
01.10.2017;10 - 11;989;1452;8512;2265;13219
01.10.2017;11 - 12;988;1472;8538;2324;13322
01.10.2017;12 - 13;990;1523;8534;2323;13370
01.10.2017;13 - 14;1011;1565;8514;2292;13382
01.10.2017;14 - 15;922;1560;8507;2299;13288
01.10.2017;15 - 16;966;1511;8466;2332;13275
01.10.2017;16 - 17;1009;1576;8564;2359;13508
01.10.2017;17 - 18;1030;1547;8875;2434;13886
01.10.2017;18 - 19;992;1605;9187;2478;14262
01.10.2017;19 - 20;956;1579;9326;2565;14424
01.10.2017;20 - 21;954;1505;8996;2441;13895
01.10.2017;21 - 22;949;1440;8537;2247;13173
01.10.2017;22 - 23;927;1361;8004;2093;12385
01.10.2017;23 - 00;818;1313;7646;1969;11746
02.10.2017;00 - 01;826;1167;7389;1873;11255
02.10.2017;01 - 02;947;1301;7183;1833;11264
02.10.2017;02 - 03;899;1132;7051;1834;10915
02.10.2017;03 - 04;850;1138;7077;1855;10920
02.10.2017;04 - 05;850;1240;7176;1868;11133
02.10.2017;05 - 06;962;1292;7562;1980;11797
02.10.2017;06 - 07;1116;1406;8731;2347;13599
02.10.2017;07 - 08;974;1378;9682;2633;14666
02.10.2017;08 - 09;1060;1441;10003;2727;15231
02.10.2017;09 - 10;1041;1660;10059;2755;15514
02.10.2017;10 - 11;989;1601;10272;2892;15753
02.10.2017;11 - 12;1065;1613;10453;2954;16085
02.10.2017;12 - 13;1048;1633;10413;2965;16058
02.10.2017;13 - 14;1083;1675;10337;3020;16114
02.10.2017;14 - 15;1019;1673;10286;2978;15957
02.10.2017;15 - 16;995;1653;10292;2888;15828
02.10.2017;16 - 17;1045;1687;10294;2719;15745
02.10.2017;17 - 18;1158;1714;10537;2747;16156
02.10.2017;18 - 19;1141;1815;10409;2708;16074
02.10.2017;19 - 20;1136;1787;10307;2725;15955
02.10.2017;20 - 21;1155;1709;9866;2576;15305
02.10.2017;21 - 22;1063;1580;9259;2366;14267
02.10.2017;22 - 23;1068;1526;8631;2167;13393
02.10.2017;23 - 00;1008;1494;7982;1979;12463
03.10.2017;00 - 01;890;1405;7630;1934;11859
03.10.2017;01 - 02;1007;1406;7432;1905;11749
03.10.2017;02 - 03;1059;1401;7292;1901;11653
03.10.2017;03 - 04;1038;1324;7261;1893;11516
03.10.2017;04 - 05;995;1276;7253;1883;11406
03.10.2017;05 - 06;1018;1273;7691;2063;12046
03.10.2017;06 - 07;1222;1532;8941;2477;14171
03.10.2017;07 - 08;1186;1603;9901;2772;15461
03.10.2017;08 - 09;990;1667;10069;2847;15574
03.10.2017;09 - 10;1118;1599;10008;2846;15570
03.10.2017;10 - 11;1046;1615;9919;2813;15393
03.10.2017;11 - 12;1081;1705;9893;2800;15479
03.10.2017;12 - 13;1129;1734;9711;2669;15244
03.10.2017;13 - 14;1137;1629;9565;2648;14979
03.10.2017;14 - 15;1163;1566;9519;2640;14888
03.10.2017;15 - 16;1078;1547;9434;2660;14718
03.10.2017;16 - 17;1101;1656;9476;2633;14867
03.10.2017;17 - 18;1112;1670;9695;2401;14878
03.10.2017;18 - 19;1139;1608;9787;3083;15616
03.10.2017;19 - 20;1165;1706;9913;3118;15903
03.10.2017;20 - 21;1075;1727;9466;2786;15054
03.10.2017;21 - 22;1036;1730;8984;2499;14248
03.10.2017;22 - 23;1042;1606;8315;2163;13126
03.10.2017;23 - 00;1053;1536;7621;1930;12140
04.10.2017;00 - 01;1041;1429;7367;1740;11576
04.10.2017;01 - 02;1010;1234;7229;1388;10861
04.10.2017;02 - 03;1021;1269;7195;1554;11039
04.10.2017;03 - 04;1013;1357;7135;1736;11241
04.10.2017;04 - 05;1007;1134;7304;1740;11186
04.10.2017;05 - 06;934;1185;7818;2002;11939
04.10.2017;06 - 07;1027;1423;9014;2614;14078
04.10.2017;07 - 08;1233;1640;9982;2976;15830
04.10.2017;08 - 09;1113;1565;10184;3189;16052
04.10.2017;09 - 10;1057;1482;10403;3119;16062
04.10.2017;10 - 11;1076;1787;10286;3244;16393
04.10.2017;11 - 12;902;1718;10272;2921;15813
04.10.2017;12 - 13;1141;1672;10315;2938;16066
04.10.2017;13 - 14;1051;1634;10172;2888;15745
04.10.2017;14 - 15;1033;1559;10116;2930;15638
04.10.2017;15 - 16;1118;1674;10114;2995;15901
04.10.2017;16 - 17;1103;1696;10101;2938;15837
04.10.2017;17 - 18;1186;1599;10317;2984;16086
04.10.2017;18 - 19;1374;1686;10474;3054;16587
04.10.2017;19 - 20;1300;1646;10649;2976;16570
04.10.2017;20 - 21;1232;1475;10163;2759;15628
04.10.2017;21 - 22;1016;1350;9537;2573;14477
04.10.2017;22 - 23;1095;1350;8860;2350;13656
04.10.2017;23 - 00;1050;1225;8215;2156;12646
05.10.2017;00 - 01;956;1290;7926;2196;12367
05.10.2017;01 - 02;939;1112;7846;2116;12012
05.10.2017;02 - 03;876;1149;7736;1984;11745
05.10.2017;03 - 04;921;1079;7641;1961;11603
05.10.2017;04 - 05;1014;1117;7732;2004;11866
05.10.2017;05 - 06;937;1100;8203;2199;12437
05.10.2017;06 - 07;744;1461;9512;2640;14356
05.10.2017;07 - 08;1041;1716;10653;2975;16385
05.10.2017;08 - 09;1129;1737;10872;3034;16772
05.10.2017;09 - 10;1132;1795;10810;3088;16825
05.10.2017;10 - 11;1119;1798;10644;3070;16631
05.10.2017;11 - 12;1055;1825;10360;3000;16241
05.10.2017;12 - 13;1097;1820;10333;3014;16264
05.10.2017;13 - 14;1156;1805;10227;2987;16175
05.10.2017;14 - 15;1138;1710;10110;2947;15905
05.10.2017;15 - 16;1126;1686;9938;2926;15676
05.10.2017;16 - 17;1141;1605;9793;2854;15393
05.10.2017;17 - 18;1122;1634;10010;2842;15606
05.10.2017;18 - 19;1136;1589;10277;2814;15815
05.10.2017;19 - 20;1186;1659;10389;2779;16012
05.10.2017;20 - 21;1242;1565;10143;2643;15594
05.10.2017;21 - 22;1036;1609;9971;2484;15100
05.10.2017;22 - 23;898;1496;9721;2286;14401
05.10.2017;23 - 00;512;1517;9342;2062;13433
06.10.2017;00 - 01;937;1453;8007;1992;12389
06.10.2017;01 - 02;966;1492;7830;1957;12246
06.10.2017;02 - 03;944;1444;7674;2004;12065
06.10.2017;03 - 04;925;1433;7742;2056;12156
06.10.2017;04 - 05;888;1463;7885;2048;12285
06.10.2017;05 - 06;852;1464;8508;2211;13035
06.10.2017;06 - 07;1054;1691;9783;2622;15149
06.10.2017;07 - 08;982;1864;10760;2966;16572
06.10.2017;08 - 09;1006;1794;10911;3042;16753
06.10.2017;09 - 10;1164;1804;10928;3010;16907
06.10.2017;10 - 11;994;1829;10885;2993;16701
06.10.2017;11 - 12;1015;1949;10708;2870;16542
06.10.2017;12 - 13;1036;1857;10437;2746;16077
06.10.2017;13 - 14;1097;1747;10155;2679;15677
06.10.2017;14 - 15;1044;1688;9763;2561;15056
06.10.2017;15 - 16;1048;1797;9624;2437;14906
06.10.2017;16 - 17;1080;1968;9589;2391;15027
06.10.2017;17 - 18;1093;1491;9852;2525;14961
06.10.2017;18 - 19;992;1758;10160;2589;15499
06.10.2017;19 - 20;1061;1736;9895;2659;15351
06.10.2017;20 - 21;1007;1696;9355;2445;14503
06.10.2017;21 - 22;970;1742;8981;2296;13988
06.10.2017;22 - 23;978;1602;8621;2148;13349
06.10.2017;23 - 00;933;1494;8107;2020;12554
07.10.2017;00 - 01;877;1402;7687;1944;11910
07.10.2017;01 - 02;930;1433;7579;1870;11812
07.10.2017;02 - 03;950;1392;7469;1789;11599
07.10.2017;03 - 04;953;1271;7439;1751;11413
07.10.2017;04 - 05;950;1288;7395;1817;11451
07.10.2017;05 - 06;894;1333;7506;1805;11538
07.10.2017;06 - 07;974;1379;7871;1856;12079
07.10.2017;07 - 08;948;1447;8151;1982;12528
07.10.2017;08 - 09;945;1603;8612;2174;13334
07.10.2017;09 - 10;1054;1588;9132;2336;14109
07.10.2017;10 - 11;1051;1673;9342;2460;14526
07.10.2017;11 - 12;993;1730;9387;2465;14574
07.10.2017;12 - 13;1017;1757;9404;2443;14621
07.10.2017;13 - 14;1101;1756;9353;2473;14683
07.10.2017;14 - 15;986;1684;9368;2523;14562
07.10.2017;15 - 16;1035;1675;9314;2477;14501
07.10.2017;16 - 17;1066;1766;9509;2448;14788
07.10.2017;17 - 18;1010;1723;9735;2482;14949
07.10.2017;18 - 19;1002;1809;10001;2586;15397
07.10.2017;19 - 20;963;1657;9948;2568;15136
07.10.2017;20 - 21;1121;1636;9627;2474;14859
07.10.2017;21 - 22;1005;1555;9164;2337;14061
07.10.2017;22 - 23;1036;1537;8574;2101;13248
07.10.2017;23 - 00;943;1522;8153;2057;12675
08.10.2017;00 - 01;908;1367;7905;2001;12180
08.10.2017;01 - 02;930;1373;7746;1897;11946
08.10.2017;02 - 03;962;1314;7831;1847;11954
08.10.2017;03 - 04;864;1174;7804;1884;11726
08.10.2017;04 - 05;818;1167;7873;1919;11776
08.10.2017;05 - 06;796;1052;7795;1896;11540
08.10.2017;06 - 07;940;1219;8111;1899;12168
08.10.2017;07 - 08;945;1278;8260;2014;12498
08.10.2017;08 - 09;939;1342;8589;2216;13086
08.10.2017;09 - 10;954;1403;9072;2337;13766
08.10.2017;10 - 11;836;1674;9611;2500;14621
08.10.2017;11 - 12;992;1724;9643;2561;14919
08.10.2017;12 - 13;933;1536;9519;2539;14526
08.10.2017;13 - 14;949;1466;9447;2416;14278
08.10.2017;14 - 15;1013;1530;9404;2302;14249
08.10.2017;15 - 16;933;1511;9345;2295;14084
08.10.2017;16 - 17;990;1599;9452;2352;14392
08.10.2017;17 - 18;1050;1564;9804;2539;14957
08.10.2017;18 - 19;1007;1599;10178;2707;15490
08.10.2017;19 - 20;1018;1603;10059;2751;15431
08.10.2017;20 - 21;984;1583;9720;2590;14876
08.10.2017;21 - 22;1018;1499;9185;2400;14102
08.10.2017;22 - 23;968;1407;8512;2234;13121
08.10.2017;23 - 00;845;1183;8018;2076;12122
09.10.2017;00 - 01;788;1239;7926;2046;11998
09.10.2017;01 - 02;964;1255;7795;2046;12060
09.10.2017;02 - 03;896;1376;7686;2050;12008
09.10.2017;03 - 04;910;1303;7647;2064;11924
09.10.2017;04 - 05;854;1219;7840;2108;12020
09.10.2017;05 - 06;774;1308;8364;2269;12715
09.10.2017;06 - 07;1008;1643;9758;2700;15109
09.10.2017;07 - 08;1124;1770;10713;2985;16592
09.10.2017;08 - 09;1123;1882;10780;3066;16851
09.10.2017;09 - 10;1028;1891;11000;3047;16965
09.10.2017;10 - 11;1126;1813;11185;3012;17136
09.10.2017;11 - 12;1044;1876;10996;2976;16893
09.10.2017;12 - 13;1070;1834;10918;2955;16776
09.10.2017;13 - 14;1099;1771;10797;2946;16613
09.10.2017;14 - 15;1059;1882;10705;2948;16595
09.10.2017;15 - 16;1090;1913;10626;2903;16533
09.10.2017;16 - 17;1093;1883;10620;2905;16501
09.10.2017;17 - 18;1092;1917;10812;3041;16861
09.10.2017;18 - 19;1063;1833;11128;3099;17123
09.10.2017;19 - 20;1116;1761;10877;3115;16869
09.10.2017;20 - 21;1073;1754;10540;2964;16331
09.10.2017;21 - 22;1053;1754;9977;2779;15562
09.10.2017;22 - 23;976;1673;9261;2530;14439
09.10.2017;23 - 00;939;1586;8625;2305;13456
10.10.2017;00 - 01;897;1527;8177;2166;12766
10.10.2017;01 - 02;872;1533;7970;2116;12491
10.10.2017;02 - 03;885;1502;7834;2114;12335
10.10.2017;03 - 04;891;1413;7950;2143;12398
10.10.2017;04 - 05;772;1470;8042;2216;12501
10.10.2017;05 - 06;906;1554;8537;2376;13373
10.10.2017;06 - 07;1008;1711;10106;2816;15641
10.10.2017;07 - 08;1078;1646;11002;3109;16835
10.10.2017;08 - 09;1055;1677;11238;3154;17124
10.10.2017;09 - 10;1137;1774;11173;3103;17186
10.10.2017;10 - 11;1138;1866;11146;3067;17217
10.10.2017;11 - 12;1157;1728;11072;2994;16951
10.10.2017;12 - 13;1151;1624;10946;2908;16630
10.10.2017;13 - 14;1116;1841;10789;2863;16609
10.10.2017;14 - 15;1135;1752;10688;2821;16396
10.10.2017;15 - 16;1070;1760;10818;2833;16481
10.10.2017;16 - 17;1126;1927;10652;2812;16517
10.10.2017;17 - 18;1253;1875;10860;2887;16874
10.10.2017;18 - 19;1205;1926;11366;2933;17430
10.10.2017;19 - 20;1221;1797;11158;2874;17050
10.10.2017;20 - 21;1224;1761;10760;2705;16450
10.10.2017;21 - 22;1241;1799;10172;2417;15629
10.10.2017;22 - 23;1113;1533;9382;2143;14171
10.10.2017;23 - 00;1117;1414;8750;1958;13239
11.10.2017;00 - 01;1063;1374;8334;1939;12709
11.10.2017;01 - 02;1025;1374;8278;1945;12621
11.10.2017;02 - 03;1029;1428;8084;1984;12525
11.10.2017;03 - 04;1019;1524;7973;2061;12577
11.10.2017;04 - 05;904;1323;8300;2110;12637
11.10.2017;05 - 06;1065;1305;8889;2259;13518
11.10.2017;06 - 07;1037;1758;10325;2636;15756
11.10.2017;07 - 08;1086;1906;11121;2985;17099
11.10.2017;08 - 09;1169;1844;11186;3048;17246
11.10.2017;09 - 10;1195;1847;11103;3052;17198
11.10.2017;10 - 11;1177;1918;10952;3094;17142
11.10.2017;11 - 12;1207;1910;10767;3059;16943
11.10.2017;12 - 13;1201;1940;10609;2975;16724
11.10.2017;13 - 14;1202;1988;10464;2972;16627
11.10.2017;14 - 15;1217;1954;10297;2869;16337
11.10.2017;15 - 16;1166;1904;10454;2815;16339
11.10.2017;16 - 17;1188;1985;10447;2823;16444
11.10.2017;17 - 18;1160;1883;10717;2901;16660
11.10.2017;18 - 19;1078;1850;11017;2956;16901
11.10.2017;19 - 20;1205;1852;10868;2795;16721
11.10.2017;20 - 21;1167;1823;10400;2641;16032
11.10.2017;21 - 22;1144;1711;9782;2476;15112
11.10.2017;22 - 23;1149;1697;9032;2310;14188
11.10.2017;23 - 00;1023;1510;8354;2140;13028
12.10.2017;00 - 01;1032;1330;7929;2115;12405
12.10.2017;01 - 02;1045;1367;7647;2132;12191
12.10.2017;02 - 03;1037;1390;7571;2130;12128
12.10.2017;03 - 04;1028;1418;7589;2058;12093
12.10.2017;04 - 05;1047;1383;7726;2071;12228
12.10.2017;05 - 06;1023;1335;8212;2215;12785
12.10.2017;06 - 07;1173;1598;9403;2615;14790
12.10.2017;07 - 08;1226;1709;10501;2916;16352
12.10.2017;08 - 09;1188;1725;10636;2998;16547
12.10.2017;09 - 10;1218;1864;10685;2950;16717
12.10.2017;10 - 11;1097;1878;10760;2957;16690
12.10.2017;11 - 12;1194;1744;10692;2981;16611
12.10.2017;12 - 13;1190;1756;10564;2979;16490
12.10.2017;13 - 14;1208;1944;10431;2988;16571
12.10.2017;14 - 15;1196;1810;10373;2993;16372
12.10.2017;15 - 16;1172;1651;10362;2949;16134
12.10.2017;16 - 17;1169;1736;10343;2893;16141
12.10.2017;17 - 18;1135;1805;10572;2965;16478
12.10.2017;18 - 19;1177;1796;10850;3026;16849
12.10.2017;19 - 20;1183;1854;10637;3011;16686
12.10.2017;20 - 21;1077;1741;10186;2854;15859
12.10.2017;21 - 22;1058;1575;9638;2630;14902
12.10.2017;22 - 23;1108;1547;8960;2424;14038
12.10.2017;23 - 00;993;1498;8341;2239;13071
13.10.2017;00 - 01;962;1523;8135;2170;12789
13.10.2017;01 - 02;961;1507;7938;2133;12538
13.10.2017;02 - 03;935;1483;7887;2099;12404
13.10.2017;03 - 04;967;1508;7959;2058;12491
13.10.2017;04 - 05;738;1474;8043;2073;12327
13.10.2017;05 - 06;896;1393;8529;2290;13108
13.10.2017;06 - 07;1083;1745;9885;2719;15431
13.10.2017;07 - 08;1167;1904;11068;3067;17206
13.10.2017;08 - 09;1204;1892;11264;3119;17479
13.10.2017;09 - 10;1188;1900;11266;3092;17446
13.10.2017;10 - 11;1187;1926;11148;3095;17355
13.10.2017;11 - 12;1164;1812;10932;3026;16934
13.10.2017;12 - 13;1137;1855;10756;2909;16657
13.10.2017;13 - 14;1236;1868;10527;2818;16448
13.10.2017;14 - 15;1073;1880;10392;2749;16095
13.10.2017;15 - 16;1002;1832;10254;2688;15777
13.10.2017;16 - 17;1000;1706;10224;2680;15610
13.10.2017;17 - 18;1183;1590;10418;2734;15925
13.10.2017;18 - 19;1132;1593;10471;2786;15983
13.10.2017;19 - 20;1142;1617;10105;2662;15526
13.10.2017;20 - 21;1225;1498;9582;2486;14790
13.10.2017;21 - 22;1076;1528;9061;2303;13969
13.10.2017;22 - 23;1030;1397;8474;2148;13048
13.10.2017;23 - 00;952;1347;8063;2011;12374
14.10.2017;00 - 01;848;1326;7663;1989;11826
14.10.2017;01 - 02;855;1436;7351;1910;11552
14.10.2017;02 - 03;909;1521;7263;1846;11539
14.10.2017;03 - 04;944;1516;7156;1822;11438
14.10.2017;04 - 05;919;1636;7236;1796;11588
14.10.2017;05 - 06;865;1707;7286;1861;11719
14.10.2017;06 - 07;1004;1725;7556;2000;12284
